episode_id,failure_mode,service,source,elapsed_s,timestamp,active_connections,cache_hit_rate,cache_miss_rate,circuit_breaker_state,cpu_saturation,cpu_utilization,db_connection_pool,db_connection_wait,db_p99,disk_read_latency,disk_write_latency,error_rate,gc_pause_p99,heap_mb,http_4xx_rate,http_5xx_rate,iops_utilization,memory_utilization,network_errors,p50_latency,p95_latency,p99_latency,queue_lag,retry_count_per_request,rps,thread_pool_queue,upstream_timeout_rate
live_ep_000028_CPU_SATURATION,CPU_SATURATION,payment-service,python-simulator,58.0,1785952175.0983293,139,0.9545,0.0455,closed,0.804,80.4,0.3327,10.71,20.8,3.28,8.03,0.0396,8.33,469.0,0.0069,0.0111,0.243,0.2484,3,184.5,270.29,288.62,56,0.1,193.75,132,0.0212
live_ep_000028_CPU_SATURATION,CPU_SATURATION,payment-service,python-simulator,58.5,1785952175.5987113,96,0.99,0.01,closed,0.9439,94.39,0.3874,20.11,17.47,3.18,7.01,0.0583,17.7,512.5,0.0065,0.0269,0.185,0.2597,0,212.66,297.98,407.19,56,0.0126,206.68,144,0.0642
live_ep_000028_CPU_SATURATION,CPU_SATURATION,payment-service,python-simulator,59.0,1785952176.0990858,107,0.9561,0.0439,closed,0.8908,89.08,0.1,9.5,15.14,3.44,11.71,0.0407,4.06,533.7,0.0038,0.0196,0.2455,0.2586,4,209.29,278.7,343.24,60,0.0483,167.5,144,0.0621
live_ep_000028_CPU_SATURATION,CPU_SATURATION,payment-service,python-simulator,59.5,1785952176.5996027,92,0.9747,0.0253,closed,0.9169,91.69,0.3123,12.46,32.08,2.58,5.03,0.0474,60.0,497.7,0.0015,0.0217,0.2275,0.2277,2,190.47,299.19,354.28,49,0.024,224.58,140,0.0465
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,0.0,1785952177.1033022,39,0.9008,0.0992,closed,0.3259,32.59,0.2268,3.0,25.11,2.86,7.47,0.0085,3.55,528.4,0.0038,0.001,0.2469,0.3003,3,87.51,130.95,138.13,16,0.0257,194.33,3,0.0068
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,0.5,1785952177.6035025,97,0.9779,0.0221,closed,0.318,31.8,0.2839,3.31,11.96,3.31,6.73,0.0165,11.76,532.6,0.0048,0.0006,0.2632,0.2347,1,90.35,99.51,113.22,12,0.0909,211.34,1,0.0057
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,1.0,1785952178.103848,92,0.9832,0.0168,closed,0.3138,31.38,0.388,3.82,23.82,3.46,5.63,0.0022,23.81,491.7,0.0013,0.0025,0.2262,0.2007,0,109.3,106.81,104.87,5,0.0192,182.64,10,0.0045
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,1.5,1785952178.6040852,107,0.9872,0.0128,closed,0.3903,39.03,0.3505,30.0,27.49,9.4,5.19,0.006,17.54,550.5,0.0037,0.0034,0.2207,0.268,1,102.76,122.62,127.61,7,0.1,216.08,14,0.0011
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,2.0,1785952179.1042333,56,0.9667,0.0333,closed,0.4202,42.02,0.4767,4.04,18.18,6.07,15.59,0.0004,2.26,504.0,0.0002,0.0029,0.2776,0.2436,3,94.33,106.69,108.87,4,0.0074,173.98,4,0.0055
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,2.5,1785952179.6046698,29,0.9323,0.0677,closed,0.3689,36.89,0.254,1.73,17.24,2.28,6.71,0.016,4.33,503.1,0.005,0.0057,0.3115,0.2007,4,83.3,92.56,118.96,16,0.0159,179.43,13,0.0008
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,3.0,1785952180.1048088,46,0.9306,0.0694,closed,0.6003,60.03,0.578,14.97,24.67,5.46,5.92,0.072,9.69,487.5,0.0139,0.028,0.251,0.233,10,97.8,107.63,251.06,78,0.6725,603.51,60,0.0338
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,3.5,1785952180.6052716,118,0.9872,0.0128,closed,0.5858,58.58,0.6241,13.36,26.68,5.61,5.57,0.0619,12.72,523.4,0.0073,0.0216,0.2451,0.2296,7,81.41,114.5,192.15,73,0.5802,548.09,54,0.0319
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,4.0,1785952181.106821,167,0.9542,0.0458,closed,0.464,46.4,0.4754,16.43,40.3,4.8,8.57,0.0674,19.8,513.1,0.0008,0.0204,0.2224,0.2488,8,81.68,167.9,213.5,58,0.5721,543.26,54,0.0336
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,4.5,1785952181.6071482,182,0.88,0.12,closed,0.5218,52.18,0.6547,19.17,38.15,5.4,7.09,0.0882,12.78,532.0,0.0047,0.0287,0.3303,0.2273,8,93.52,216.75,227.38,95,0.8009,680.52,68,0.0427
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,5.0,1785952182.1076214,105,0.88,0.12,closed,0.5123,51.23,0.5559,11.65,35.36,6.82,7.56,0.0603,5.82,514.3,0.0087,0.0221,0.2798,0.2071,7,83.4,106.93,178.91,69,0.5149,508.92,50,0.029
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,5.5,1785952182.6079383,43,0.88,0.12,closed,0.5195,51.95,0.5277,11.74,27.88,7.9,6.5,0.0453,13.03,530.5,0.0059,0.0139,0.1748,0.2973,7,101.6,103.64,155.33,45,0.4047,442.79,44,0.0208
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,6.0,1785952183.1091366,231,0.9043,0.0957,closed,0.6239,62.39,0.5742,17.92,33.07,4.95,6.43,0.0656,2.0,491.5,0.0025,0.0197,0.2386,0.2642,8,87.9,98.59,188.58,80,0.6364,581.85,58,0.0337
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,6.5,1785952183.6094325,231,0.88,0.12,closed,0.5223,52.23,0.6474,14.96,47.45,3.14,2.75,0.0769,20.15,498.1,0.0048,0.024,0.322,0.2761,9,90.46,140.27,191.21,74,0.7053,623.18,62,0.0544
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,7.0,1785952184.1098986,149,0.9879,0.0121,closed,0.5624,56.24,0.5962,17.92,37.58,7.93,3.15,0.0688,9.48,530.1,0.004,0.0213,0.216,0.2978,5,110.98,126.55,161.81,75,0.5703,542.17,54,0.0335
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,7.5,1785952184.6103964,186,0.971,0.029,closed,0.5131,51.31,0.5075,9.82,24.53,3.1,9.07,0.054,28.87,505.5,0.0115,0.0168,0.2021,0.2413,5,84.93,90.98,113.32,63,0.4627,477.61,47,0.0312
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,8.0,1785952185.1105793,237,0.9868,0.0132,closed,0.552,55.2,0.6704,17.58,29.22,3.41,4.19,0.0703,4.0,524.5,0.0095,0.0242,0.2362,0.2745,5,78.07,169.94,220.1,71,0.5909,554.53,55,0.0334
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,8.5,1785952185.6110082,278,0.9837,0.0163,closed,0.5912,59.12,0.8048,14.47,42.05,7.71,9.7,0.0855,30.0,510.6,0.0048,0.0267,0.1998,0.2904,7,96.57,156.1,267.19,78,0.6792,607.49,60,0.037
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,9.0,1785952186.113469,167,0.9741,0.0259,closed,0.5649,56.49,0.5179,18.87,20.0,4.92,5.16,0.0726,2.0,558.4,0.0158,0.0243,0.1915,0.2738,8,100.35,194.23,206.57,70,0.6456,587.38,58,0.0398
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,9.5,1785952186.616351,193,0.9019,0.0981,closed,0.5935,59.35,0.5907,27.5,34.93,3.86,13.8,0.0756,18.66,541.2,0.0035,0.0253,0.2741,0.283,6,90.24,117.63,235.4,67,0.6507,590.39,59,0.0374
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,10.0,1785952187.1169515,143,0.9305,0.0695,closed,0.4774,47.74,0.5489,40.78,29.31,5.78,4.59,0.0846,6.32,517.9,0.004,0.0301,0.2316,0.2962,6,73.47,97.06,208.08,64,0.5733,543.98,54,0.0351
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,10.5,1785952187.617405,228,0.9513,0.0487,closed,0.6109,61.09,0.4412,15.65,27.93,4.48,8.77,0.0595,2.0,500.6,0.0016,0.0187,0.2516,0.2706,9,84.17,124.86,168.65,70,0.5395,523.7,52,0.0294
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,11.0,1785952188.126333,192,0.99,0.01,closed,0.5407,54.07,0.7117,17.64,33.59,4.89,7.34,0.0748,35.03,504.6,0.0017,0.0239,0.3037,0.2626,6,79.17,84.2,186.37,68,0.6186,571.15,57,0.031
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,11.5,1785952188.6263807,139,0.9724,0.0276,closed,0.4439,44.39,0.558,9.13,44.7,4.44,3.56,0.0539,7.53,527.5,0.0007,0.0175,0.3139,0.2754,4,84.98,120.59,151.37,60,0.4317,459.01,45,0.0296
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,12.0,1785952189.1266665,224,0.9716,0.0284,closed,0.47,47.0,0.511,14.94,25.94,2.77,5.83,0.0671,6.79,546.5,0.0054,0.0224,0.3758,0.2329,7,91.02,113.17,149.95,77,0.644,586.38,58,0.0402
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,12.5,1785952189.6268692,72,0.9046,0.0954,closed,0.551,55.1,0.4847,13.15,20.0,8.62,7.41,0.0659,41.28,520.2,0.0068,0.0205,0.1753,0.2698,9,84.91,99.93,202.58,80,0.6313,578.8,57,0.0319
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,13.0,1785952190.1272345,199,0.9237,0.0763,closed,0.6512,65.12,0.5736,17.13,41.89,8.06,5.06,0.0883,3.12,515.7,0.0021,0.0276,0.1731,0.2383,7,69.14,143.77,205.21,88,0.7928,675.7,67,0.0435
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,13.5,1785952190.6276298,116,0.965,0.035,closed,0.5759,57.59,0.5918,16.83,28.31,4.32,5.06,0.0878,2.0,517.2,0.0041,0.0277,0.3458,0.2006,11,90.64,168.83,204.23,94,0.7671,660.28,66,0.0389
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,14.0,1785952191.1279304,288,0.9833,0.0167,closed,0.5813,58.13,0.7197,22.99,54.23,4.17,5.99,0.0835,4.55,523.3,0.0107,0.0251,0.159,0.299,10,79.31,187.48,243.49,89,0.7452,647.14,64,0.0484
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,14.5,1785952191.6280897,168,0.9777,0.0223,closed,0.6236,62.36,0.6947,20.92,34.11,5.9,2.88,0.0944,22.12,513.8,0.008,0.029,0.2653,0.2745,10,84.99,150.75,237.36,98,0.8591,715.46,71,0.0489
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,15.0,1785952192.1282084,134,0.9552,0.0448,closed,0.5645,56.45,0.6744,15.04,20.0,6.83,10.24,0.0643,45.76,485.3,0.0061,0.0218,0.2371,0.3134,5,95.89,144.45,161.8,65,0.5181,510.85,51,0.0311
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,15.5,1785952192.6285927,177,0.9399,0.0601,closed,0.484,48.4,0.6493,19.36,24.11,1.85,7.06,0.0921,4.87,510.2,0.0033,0.0281,0.2617,0.2139,11,85.17,155.85,210.99,85,0.8025,681.5,68,0.0401
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,16.0,1785952193.12871,226,0.9686,0.0314,closed,0.4732,47.32,0.4292,21.26,32.66,4.06,6.52,0.0698,4.62,543.5,0.0148,0.0218,0.2597,0.2693,6,80.97,141.79,246.46,70,0.5291,517.49,51,0.0322
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,16.5,1785952193.6290603,105,0.953,0.047,closed,0.5491,54.91,0.4341,31.26,22.37,4.64,3.57,0.0747,43.5,486.6,0.0116,0.0231,0.2543,0.2049,7,98.66,182.12,190.75,74,0.7024,621.45,62,0.0368
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,17.0,1785952194.1291554,60,0.9778,0.0222,closed,0.4643,46.43,0.605,14.58,35.32,6.67,4.39,0.0584,8.26,494.9,0.0002,0.0201,0.1916,0.2602,4,92.91,146.9,194.34,53,0.4498,469.87,46,0.0227
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,17.5,1785952194.6293778,187,0.99,0.01,closed,0.5025,50.25,0.382,9.4,26.35,5.53,7.15,0.0466,38.89,522.5,0.007,0.0143,0.1606,0.2533,4,90.58,126.73,131.63,55,0.4,440.0,44,0.0212
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,18.0,1785952195.1295836,125,0.9503,0.0497,closed,0.5882,58.82,0.6364,32.69,41.85,4.33,7.3,0.0828,4.2,511.6,0.0172,0.0299,0.1727,0.2926,9,93.17,153.54,225.08,96,0.8072,684.34,68,0.0445
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,18.5,1785952195.6299858,137,0.9391,0.0609,closed,0.578,57.8,0.6948,17.63,29.44,6.42,4.42,0.0997,23.91,534.5,0.0021,0.0331,0.29,0.2195,8,76.59,178.39,265.14,81,0.8176,690.53,69,0.0467
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,19.0,1785952196.130104,220,0.9362,0.0638,closed,0.5142,51.42,0.6032,36.99,20.0,10.18,5.57,0.0934,3.29,525.0,0.0071,0.0292,0.1898,0.2594,9,100.12,190.96,191.56,77,0.7139,628.35,62,0.0375
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,19.5,1785952196.630239,203,0.9515,0.0485,closed,0.453,45.3,0.5522,11.92,23.64,6.34,6.99,0.0426,41.42,501.1,0.006,0.0155,0.2762,0.264,5,108.49,112.59,148.02,46,0.4009,440.53,44,0.0245
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,20.0,1785952197.1304717,219,0.88,0.12,closed,0.5583,55.83,0.5455,16.28,68.0,4.92,4.69,0.0755,24.3,503.4,0.0011,0.025,0.284,0.1673,10,86.48,142.89,248.06,64,0.6105,566.29,56,0.0372
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,20.5,1785952197.6309478,86,0.984,0.016,closed,0.5868,58.68,0.5816,18.29,43.09,6.65,6.14,0.0819,9.68,471.7,0.0016,0.0266,0.2679,0.2113,10,95.63,205.21,218.78,89,0.7793,667.57,66,0.0438
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,21.0,1785952198.1312873,215,0.99,0.01,closed,0.3872,38.72,0.5963,22.41,71.14,2.03,13.52,0.0701,22.6,512.2,0.0088,0.0221,0.1697,0.2355,9,92.58,154.53,197.51,74,0.6717,603.0,60,0.0343
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,21.5,1785952198.6339881,240,0.88,0.12,closed,0.556,55.6,0.623,17.91,33.08,5.17,7.01,0.0755,7.11,484.9,0.0002,0.0231,0.3989,0.2469,8,84.93,103.86,159.96,75,0.691,614.59,61,0.0399
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,22.0,1785952199.134367,230,0.9882,0.0118,closed,0.4559,45.59,0.5584,17.5,26.29,3.11,6.54,0.0576,12.86,530.8,0.0018,0.0186,0.2414,0.1933,6,82.61,114.13,138.86,60,0.4923,495.39,49,0.0273
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,22.5,1785952199.6348748,197,0.8953,0.1047,closed,0.5391,53.91,0.4391,11.83,23.0,4.99,8.42,0.085,21.96,536.6,0.0093,0.0279,0.2338,0.2598,6,91.63,128.37,158.11,66,0.5624,537.44,53,0.0308
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,23.0,1785952200.135444,219,0.9781,0.0219,closed,0.4987,49.87,0.6033,20.97,40.53,5.85,4.76,0.0714,20.24,510.4,0.004,0.0238,0.2785,0.2142,8,76.53,104.25,175.22,70,0.6187,571.21,57,0.0318
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,23.5,1785952200.6356554,200,0.8808,0.1192,closed,0.5705,57.05,0.6059,15.91,34.16,3.66,7.35,0.088,2.0,487.6,0.0016,0.0268,0.2994,0.2681,7,87.89,230.93,254.91,90,0.7352,641.1,64,0.0371
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,24.0,1785952201.1357772,254,0.9266,0.0734,closed,0.6038,60.38,0.61,13.82,36.12,7.08,16.47,0.0588,5.5,527.0,0.0025,0.0178,0.1607,0.3087,9,92.11,170.94,197.0,62,0.5685,541.11,54,0.0304
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,24.5,1785952201.6359966,60,0.99,0.01,closed,0.4975,49.75,0.6271,13.16,26.75,5.49,4.7,0.0745,2.0,493.1,0.0017,0.0265,0.2347,0.2821,8,87.81,119.51,213.44,72,0.5835,550.07,55,0.0321
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,25.0,1785952202.1365347,216,0.9315,0.0685,closed,0.6183,61.83,0.8309,27.63,34.9,5.23,8.98,0.087,15.93,495.6,0.0013,0.0279,0.244,0.2314,9,88.58,243.29,248.34,81,0.8194,691.61,69,0.0541
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,25.5,1785952202.6368637,239,0.99,0.01,closed,0.6053,60.53,0.7375,32.52,70.12,8.67,5.82,0.0921,21.61,505.8,0.0025,0.0277,0.2214,0.2389,8,82.77,167.1,236.36,104,0.8634,718.07,71,0.0436
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,26.0,1785952203.1371748,263,0.887,0.113,closed,0.6248,62.48,0.5736,21.05,44.81,5.99,4.67,0.0899,26.38,515.6,0.0019,0.0328,0.1958,0.2706,9,99.55,128.84,199.87,88,0.767,660.18,66,0.0385
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,26.5,1785952203.6372907,65,0.99,0.01,closed,0.5217,52.17,0.6543,17.36,27.36,4.16,10.22,0.0644,11.19,493.2,0.0108,0.0231,0.171,0.2201,7,90.99,141.53,185.24,76,0.5946,556.76,55,0.0401
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,27.0,1785952204.1378586,108,0.9418,0.0582,closed,0.6181,61.81,0.6228,19.76,35.21,5.11,5.34,0.0698,13.43,519.6,0.0038,0.0218,0.322,0.2762,6,93.27,113.94,182.18,67,0.629,577.42,57,0.0319
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,27.5,1785952204.6380603,60,0.937,0.063,closed,0.6144,61.44,0.6503,16.36,28.94,4.44,6.11,0.0723,25.54,526.1,0.0029,0.0249,0.3841,0.3237,10,111.8,182.86,212.43,78,0.7067,624.03,62,0.0377
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,28.0,1785952205.1383095,179,0.88,0.12,closed,0.5315,53.15,0.5742,18.69,44.08,5.44,4.28,0.0839,6.51,504.6,0.0005,0.0267,0.2485,0.1909,7,82.91,106.19,208.79,68,0.6244,574.64,57,0.0372
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,28.5,1785952205.6388497,135,0.88,0.12,closed,0.6392,63.92,0.6845,16.8,27.49,3.75,16.34,0.0835,2.13,492.1,0.0042,0.0272,0.097,0.231,9,86.16,144.04,254.35,86,0.7822,669.33,66,0.0411
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,29.0,1785952206.1391518,237,0.9184,0.0816,closed,0.5358,53.58,0.6554,16.36,44.3,3.39,8.9,0.0817,5.21,529.6,0.0043,0.0248,0.3986,0.2335,10,88.95,98.67,203.33,76,0.7526,651.57,65,0.0387
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,29.5,1785952206.6394405,177,0.9843,0.0157,closed,0.5683,56.83,0.6322,18.92,22.74,4.03,4.61,0.0909,9.64,524.8,0.0053,0.0285,0.2559,0.2262,11,97.38,170.83,205.53,89,0.7667,660.0,65,0.0384
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,30.0,1785952207.1400115,177,0.9855,0.0145,closed,0.565,56.5,0.5234,15.93,52.86,1.54,6.56,0.0758,20.51,528.2,0.006,0.0246,0.3213,0.2114,7,92.25,206.21,226.71,75,0.6849,610.94,61,0.0357
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,30.5,1785952207.6404731,88,0.99,0.01,closed,0.549,54.9,0.5503,21.58,30.19,5.14,3.17,0.077,6.06,480.5,0.0062,0.0249,0.2939,0.2146,11,102.78,225.67,257.21,73,0.7305,638.28,63,0.0386
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,31.0,1785952208.1406608,263,0.9438,0.0562,closed,0.5755,57.55,0.6856,17.64,33.12,4.33,4.63,0.0824,5.66,528.2,0.001,0.0266,0.1833,0.2258,7,77.67,130.39,255.04,81,0.765,659.0,65,0.0407
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,31.5,1785952208.6409624,202,0.9354,0.0646,closed,0.5371,53.71,0.4941,19.16,24.74,1.96,12.55,0.0581,19.56,531.8,0.0017,0.0207,0.2159,0.2821,5,88.4,90.18,164.92,60,0.5206,512.34,51,0.0327
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,32.0,1785952209.14104,118,0.9113,0.0887,closed,0.5331,53.31,0.5312,12.95,29.56,3.68,8.98,0.0709,2.0,503.6,0.0009,0.0229,0.2289,0.2026,9,98.6,147.55,216.23,66,0.599,559.4,55,0.0315
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,32.5,1785952209.6412632,201,0.963,0.037,closed,0.5569,55.69,0.6316,15.34,34.42,3.6,4.57,0.0821,21.03,500.5,0.0033,0.0259,0.3654,0.2358,7,89.39,93.15,198.52,93,0.7421,645.26,64,0.0416
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,33.0,1785952210.1415575,98,0.9584,0.0416,closed,0.5938,59.38,0.4349,23.92,28.03,4.62,3.1,0.0704,8.35,507.8,0.0042,0.0231,0.2107,0.2468,7,76.98,88.82,213.89,78,0.6445,586.72,58,0.033
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,33.5,1785952210.641971,95,0.99,0.01,closed,0.5893,58.93,0.642,27.67,27.47,5.84,3.83,0.1002,3.09,520.8,0.0005,0.0302,0.1823,0.2822,9,88.16,239.57,241.9,91,0.8213,692.81,69,0.0427
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,34.0,1785952211.1423948,202,0.9878,0.0122,closed,0.5263,52.63,0.5488,18.47,39.53,6.98,7.97,0.0921,14.96,515.5,0.0009,0.0282,0.2935,0.2805,11,88.04,177.49,219.56,82,0.7682,660.93,66,0.0404
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,34.5,1785952211.6429267,150,0.9368,0.0632,closed,0.5585,55.85,0.7031,30.56,20.0,10.87,5.42,0.0892,12.19,489.2,0.0014,0.0271,0.2644,0.2853,8,80.4,152.29,216.5,77,0.7734,664.03,66,0.0402
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,35.0,1785952212.1431909,104,0.99,0.01,closed,0.4636,46.36,0.6078,26.82,29.29,6.93,6.56,0.0596,3.78,506.3,0.0026,0.02,0.3034,0.2748,8,91.06,120.91,206.09,73,0.5851,551.06,55,0.0479
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,35.5,1785952212.6435153,154,0.9602,0.0398,closed,0.4804,48.04,0.4861,14.26,33.7,3.46,3.76,0.0549,2.0,532.6,0.0231,0.0169,0.2369,0.2027,8,94.96,98.27,99.49,56,0.5141,508.45,50,0.0264
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,36.0,1785952213.143973,143,0.9615,0.0385,closed,0.5255,52.55,0.5727,26.62,40.77,3.28,3.93,0.0921,4.73,471.8,0.0037,0.0302,0.1623,0.2524,6,96.96,130.44,174.16,67,0.6795,607.71,60,0.0375
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,36.5,1785952213.6440797,104,0.99,0.01,closed,0.5673,56.73,0.7768,19.93,44.05,3.56,3.57,0.0846,2.35,488.4,0.0005,0.026,0.3296,0.2348,8,83.98,163.88,212.37,83,0.7705,662.29,66,0.0414
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,37.0,1785952214.1443877,252,0.9075,0.0925,closed,0.5938,59.38,0.5994,13.28,20.0,3.67,6.37,0.0769,2.0,499.2,0.0005,0.0234,0.1893,0.2859,8,86.63,166.93,217.9,73,0.6388,583.26,58,0.0349
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,37.5,1785952214.6448517,133,0.9326,0.0674,closed,0.5165,51.65,0.4928,18.57,20.0,2.8,7.5,0.0697,18.32,526.7,0.0061,0.0212,0.2323,0.2498,8,98.59,112.99,176.56,58,0.5439,526.32,52,0.0288
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,38.0,1785952215.1451507,289,0.9077,0.0923,closed,0.4795,47.95,0.5842,16.31,55.72,5.87,6.98,0.1038,23.87,536.4,0.0038,0.0328,0.2684,0.218,10,89.21,143.03,219.45,94,0.7906,674.37,67,0.0434
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,38.5,1785952215.6452577,144,0.88,0.12,closed,0.4489,44.89,0.7648,12.64,35.85,1.95,14.05,0.0684,7.96,523.8,0.0004,0.0229,0.2864,0.2493,7,85.98,164.65,184.0,60,0.5946,556.74,55,0.0386
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,39.0,1785952216.1462135,90,0.99,0.01,closed,0.5659,56.59,0.5457,17.56,30.23,4.09,4.24,0.0888,6.53,519.2,0.0017,0.0284,0.2976,0.2819,9,95.78,97.96,262.77,97,0.7995,679.68,67,0.0419
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,39.5,1785952216.6463742,277,0.9135,0.0865,closed,0.651,65.1,0.6167,18.81,35.29,5.11,6.5,0.0801,8.24,512.6,0.0046,0.0268,0.3697,0.2302,9,78.23,103.36,242.14,72,0.6971,618.29,61,0.0389
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,40.0,1785952217.1466677,179,0.8898,0.1102,closed,0.6235,62.35,0.6103,14.46,20.94,2.64,4.63,0.0775,13.07,514.5,0.0045,0.0256,0.2397,0.2814,9,93.91,109.49,202.51,79,0.6824,609.43,60,0.0576
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,40.5,1785952217.647005,96,0.88,0.12,closed,0.5067,50.67,0.6173,21.37,26.26,15.59,11.93,0.0702,9.94,536.7,0.0054,0.026,0.2815,0.25,8,73.97,95.64,203.27,79,0.6499,589.94,58,0.0335
live_ep_000029_RETRY_STORM,RETRY_STORM,order-service,python-simulator,41.0,1785952218.1475508,195,0.975,0.025,closed,0.5774,57.74,0.5282,19.4,24.37,3.23,5.8,0.0675,9.44,466.4,0.0103,0.0238,0.1281,0.27,10,89.82,186.14,212.35,66,0.634,580.43,58,0.0341
