episode_id,failure_mode,service,source,elapsed_s,timestamp,active_connections,cache_hit_rate,cache_miss_rate,circuit_breaker_state,cpu_saturation,cpu_utilization,db_connection_pool,db_connection_wait,db_p99,disk_read_latency,disk_write_latency,error_rate,gc_pause_p99,heap_mb,http_4xx_rate,http_5xx_rate,iops_utilization,memory_utilization,network_errors,p50_latency,p95_latency,p99_latency,queue_lag,retry_count_per_request,rps,thread_pool_queue,upstream_timeout_rate
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,41.5,1785925281.597895,118,0.99,0.01,open,0.4359,43.59,0.2978,1.8,21.99,5.02,4.79,0.4659,17.87,505.3,0.1864,0.2795,0.1989,0.2385,11,81.53,94.8,125.11,15,0.1864,174.4,2,0.0027
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,42.0,1785925282.098298,32,0.9398,0.0602,open,0.3783,37.83,0.2907,3.98,22.7,4.81,9.72,0.8,12.16,505.4,0.32,0.48,0.3813,0.2178,20,101.12,104.76,159.4,1,0.32,175.86,0,0.0025
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,42.5,1785925282.598517,91,0.9771,0.0229,open,0.2956,29.56,0.3643,2.65,18.01,5.94,7.46,0.6693,12.8,529.5,0.2677,0.4016,0.2585,0.2115,15,96.83,158.34,170.24,5,0.2677,201.78,2,0.0003
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,43.0,1785925283.098613,81,0.88,0.12,open,0.3371,33.71,0.3335,1.68,13.34,4.43,8.99,0.7188,6.15,486.8,0.2875,0.4313,0.272,0.2564,16,93.1,127.63,159.13,6,0.2875,168.91,13,0.0011
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,43.5,1785925283.5990782,74,0.9778,0.0222,open,0.4215,42.15,0.3604,0.78,24.64,7.55,6.68,0.5718,4.93,519.1,0.2287,0.3431,0.1813,0.2214,12,86.62,102.71,139.95,3,0.2287,180.09,14,0.0001
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,44.0,1785925284.0994177,115,0.88,0.12,open,0.3806,38.06,0.2044,14.64,15.34,6.51,7.29,0.6907,25.84,502.6,0.2763,0.4144,0.2233,0.2426,16,98.76,130.66,144.01,13,0.2763,184.75,14,0.0031
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,44.5,1785925284.599493,50,0.9661,0.0339,open,0.3503,35.03,0.4242,9.18,34.73,2.71,11.76,0.7483,22.02,471.9,0.2993,0.449,0.298,0.1779,14,91.86,129.89,135.39,2,0.2993,166.19,7,0.0041
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,45.0,1785925285.0996447,34,0.99,0.01,half-open,0.3837,38.37,0.2926,1.79,20.54,2.88,3.75,0.3778,11.08,517.5,0.1511,0.2267,0.2645,0.1886,8,82.61,117.25,147.13,14,0.1511,198.12,0,0.0022
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,45.5,1785925285.599723,84,0.8884,0.1116,open,0.2867,28.67,0.3236,9.08,10.16,6.16,3.9,0.4368,9.16,512.6,0.1747,0.2621,0.3098,0.2481,8,88.38,101.98,120.54,19,0.1747,187.24,4,0.0099
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,46.0,1785925286.100261,101,0.9408,0.0592,open,0.3207,32.07,0.311,3.0,16.66,3.18,4.73,0.7253,16.19,525.6,0.2901,0.4352,0.3279,0.2548,17,87.83,117.76,155.8,15,0.2901,229.14,8,0.0015
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,46.5,1785925286.6007912,55,0.9761,0.0239,open,0.329,32.9,0.4479,16.3,26.45,3.6,2.0,0.6973,3.31,471.2,0.2789,0.4184,0.3437,0.2531,15,86.68,110.17,132.0,9,0.2789,215.88,0,0.002
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,47.0,1785925287.1011205,107,0.9637,0.0363,open,0.452,45.2,0.3931,4.43,19.84,2.88,5.23,0.7484,19.94,504.4,0.2994,0.449,0.2846,0.2414,15,83.49,94.64,146.59,15,0.2994,191.58,10,0.0042
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,47.5,1785925287.6012897,118,0.9831,0.0169,open,0.3057,30.57,0.3995,8.09,18.84,3.38,6.9,0.493,18.68,504.5,0.1972,0.2958,0.2428,0.2398,10,99.83,152.88,156.61,16,0.1972,178.28,10,0.0016
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,48.0,1785925288.103438,96,0.8873,0.1127,open,0.2745,27.45,0.4658,0.5,18.28,4.0,12.41,0.6615,18.66,483.3,0.2646,0.3969,0.2702,0.2243,16,93.25,132.69,153.44,6,0.2646,194.03,9,0.0022
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,48.5,1785925288.6037931,26,0.9597,0.0403,open,0.424,42.4,0.4454,0.53,33.81,4.36,8.46,0.6948,20.1,526.5,0.2779,0.4169,0.3089,0.2662,13,79.65,116.75,120.13,11,0.2779,199.79,8,0.0024
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,49.0,1785925289.103932,26,0.9882,0.0118,open,0.3603,36.03,0.3353,5.39,19.67,6.02,8.89,0.7187,10.12,518.8,0.2875,0.4312,0.1642,0.2657,14,91.4,102.65,139.63,13,0.2875,192.0,14,0.001
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,49.5,1785925289.6042275,53,0.9302,0.0698,open,0.4195,41.95,0.2389,1.93,23.53,2.99,5.15,0.7555,2.0,483.4,0.3022,0.4533,0.2892,0.2599,18,85.58,107.77,167.31,0,0.3022,198.75,8,0.0081
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,50.0,1785925290.1043308,58,0.9519,0.0481,open,0.3917,39.17,0.3635,12.56,9.37,8.52,3.66,0.5508,2.0,506.9,0.2203,0.3305,0.2005,0.2791,12,100.52,100.6,137.01,6,0.2203,250.47,10,0.0081
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,50.5,1785925290.606928,54,0.99,0.01,open,0.4184,41.84,0.3644,1.72,28.32,4.64,3.46,0.5612,58.31,497.6,0.2245,0.3367,0.2393,0.2208,12,78.6,103.93,152.52,3,0.2245,201.47,9,0.0171
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,51.0,1785925291.1125035,26,0.98,0.02,open,0.3087,30.87,0.2944,27.42,12.42,4.32,6.4,0.4848,5.42,532.5,0.1939,0.2909,0.2071,0.2122,13,79.84,133.87,172.18,7,0.1939,241.97,10,0.0038
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,51.5,1785925291.612948,113,0.9713,0.0287,open,0.193,19.3,0.3069,2.49,28.2,8.05,4.52,0.8,23.52,519.8,0.32,0.48,0.2296,0.2733,18,87.81,131.22,160.91,1,0.32,222.46,12,0.0063
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,52.0,1785925292.1130934,67,0.88,0.12,open,0.2573,25.73,0.2426,9.05,27.96,4.49,8.23,0.6023,2.0,542.9,0.2409,0.3614,0.2261,0.2731,14,87.96,155.22,189.84,17,0.2409,196.22,1,0.0001
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,52.5,1785925292.6135185,83,0.9793,0.0207,half-open,0.3795,37.95,0.3937,8.47,20.5,2.4,9.36,0.3928,3.97,501.3,0.1571,0.2357,0.1852,0.2441,8,93.84,114.9,129.74,14,0.1571,212.88,8,0.0034
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,53.0,1785925293.1136563,73,0.99,0.01,open,0.2635,26.35,0.5809,0.74,28.12,5.22,8.41,0.624,8.93,525.1,0.2496,0.3744,0.2909,0.2899,16,94.5,139.6,165.93,10,0.2496,207.26,1,0.0013
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,53.5,1785925293.6141937,68,0.9764,0.0236,open,0.3669,36.69,0.3336,10.81,16.42,5.37,4.72,0.5741,3.91,528.5,0.2296,0.3444,0.3548,0.2469,11,89.44,99.79,151.82,15,0.2296,192.17,7,0.0028
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,54.0,1785925294.1144936,24,0.9633,0.0367,open,0.3386,33.86,0.3214,2.61,9.84,7.1,6.29,0.5932,14.94,490.3,0.2373,0.3559,0.1066,0.2383,11,78.4,94.16,112.75,0,0.2373,190.45,9,0.0032
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,54.5,1785925294.614995,82,0.99,0.01,open,0.3543,35.43,0.2146,12.98,16.95,9.38,5.12,0.6045,2.66,490.4,0.2418,0.3627,0.1429,0.1938,16,89.47,148.77,160.08,0,0.2418,199.54,6,0.0054
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,55.0,1785925295.1157062,115,0.8927,0.1073,open,0.3817,38.17,0.3936,0.7,30.96,6.45,10.44,0.5658,2.0,475.0,0.2263,0.3395,0.2543,0.1932,11,95.66,111.75,158.16,5,0.2263,188.83,13,0.0019
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,55.5,1785925295.615954,68,0.9561,0.0439,open,0.3765,37.65,0.5312,7.74,35.62,7.22,10.55,0.5587,33.14,527.7,0.2235,0.3352,0.2263,0.266,11,93.7,135.14,154.24,19,0.2235,203.92,14,0.0021
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,56.0,1785925296.1160672,43,0.9496,0.0504,open,0.3867,38.67,0.4582,19.56,21.05,2.67,5.42,0.6609,29.58,540.8,0.2643,0.3965,0.1791,0.3228,15,81.24,160.38,169.95,6,0.2643,239.24,14,0.0045
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,56.5,1785925296.6187682,72,0.978,0.022,open,0.357,35.7,0.3688,0.89,29.5,4.49,5.74,0.5992,27.09,521.8,0.2397,0.3595,0.2092,0.2674,12,95.74,127.69,134.0,0,0.2397,202.03,1,0.0025
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,57.0,1785925297.1192193,78,0.9748,0.0252,open,0.3709,37.09,0.4048,5.19,14.89,3.77,6.52,0.4143,32.44,490.1,0.1657,0.2486,0.2102,0.2719,12,82.58,144.12,188.19,17,0.1657,212.97,8,0.0021
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,57.5,1785925297.6195881,96,0.9726,0.0274,open,0.3239,32.39,0.2901,9.19,25.81,3.42,10.43,0.4956,30.56,484.4,0.1983,0.2974,0.2465,0.2405,13,89.71,143.2,157.0,6,0.1983,173.24,14,0.0002
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,58.0,1785925298.1202478,75,0.9892,0.0108,open,0.3526,35.26,0.2703,2.88,22.42,7.33,2.71,0.672,2.0,480.4,0.2688,0.4032,0.2797,0.2452,14,98.99,113.06,184.18,15,0.2688,215.88,8,0.0129
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,58.5,1785925298.6208792,105,0.88,0.12,open,0.3883,38.83,0.3098,1.9,19.09,5.53,2.92,0.5566,29.01,479.1,0.2226,0.334,0.1968,0.2392,14,106.89,124.94,174.95,7,0.2226,214.34,13,0.0026
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,59.0,1785925299.121249,99,0.9699,0.0301,open,0.3591,35.91,0.3676,4.33,30.16,4.83,12.6,0.5356,6.19,530.9,0.2143,0.3214,0.348,0.2554,13,97.0,140.53,147.85,5,0.2143,198.27,1,0.0062
live_ep_000013_BAD_DEPLOY,BAD_DEPLOY,inventory-service,python-simulator,59.5,1785925299.6215613,118,0.88,0.12,open,0.35,35.0,0.3294,3.61,30.96,3.03,4.81,0.5234,27.24,502.3,0.2094,0.3141,0.3197,0.2193,10,92.7,124.55,141.51,7,0.2094,198.57,4,0.0059
live_ep_000014_NONE,NONE,inventory-service,python-simulator,0.0,1785925300.1536736,29,0.88,0.12,closed,0.3513,35.13,0.468,4.99,26.04,6.82,8.24,0.0041,19.63,503.3,0.0103,0.0009,0.1911,0.2894,4,73.5,95.2,101.56,19,0.079,188.07,5,0.0004
live_ep_000014_NONE,NONE,inventory-service,python-simulator,0.5,1785925300.6549299,50,0.9347,0.0653,closed,0.4465,44.65,0.3667,3.97,20.93,5.98,5.04,0.0141,3.05,511.5,0.0113,0.0001,0.1986,0.2601,4,86.46,105.33,135.63,8,0.0076,168.84,10,0.0008
live_ep_000014_NONE,NONE,inventory-service,python-simulator,1.0,1785925301.1572096,67,0.9678,0.0322,closed,0.3075,30.75,0.4244,2.82,19.77,4.52,7.76,0.0123,15.15,496.1,0.0011,0.0009,0.2802,0.2308,1,94.01,117.06,125.59,0,0.0246,196.06,13,0.0279
live_ep_000014_NONE,NONE,inventory-service,python-simulator,1.5,1785925301.6580203,22,0.9211,0.0789,closed,0.3302,33.02,0.3629,6.28,22.7,2.65,3.31,0.0071,12.19,500.6,0.0173,0.0028,0.2178,0.2294,4,94.75,97.87,119.68,16,0.0062,252.87,3,0.0085
live_ep_000014_NONE,NONE,inventory-service,python-simulator,2.0,1785925302.1581674,95,0.9711,0.0289,closed,0.3541,35.41,0.377,9.27,15.47,4.14,3.27,0.0371,2.57,503.8,0.0034,0.0002,0.3029,0.2672,1,79.4,112.36,145.36,3,0.0144,187.01,8,0.0005
live_ep_000014_NONE,NONE,inventory-service,python-simulator,2.5,1785925302.6582825,115,0.9856,0.0144,closed,0.3506,35.06,0.3251,3.07,24.04,2.03,8.72,0.0179,6.89,511.7,0.0006,0.0002,0.2007,0.2533,0,99.75,106.61,115.03,11,0.0465,168.88,8,0.0061
live_ep_000014_NONE,NONE,inventory-service,python-simulator,3.0,1785925303.158659,106,0.9039,0.0961,closed,0.3136,31.36,0.3316,30.0,17.9,4.46,4.5,0.0102,3.21,495.2,0.0028,0.0025,0.3388,0.2246,4,86.7,99.95,115.08,6,0.0546,208.33,1,0.0108
live_ep_000014_NONE,NONE,inventory-service,python-simulator,3.5,1785925303.6588676,62,0.9882,0.0118,closed,0.363,36.3,0.2304,2.25,21.24,5.82,4.68,0.008,3.89,522.7,0.0171,0.002,0.2147,0.2754,4,79.01,97.43,112.13,12,0.064,141.57,2,0.0043
live_ep_000014_NONE,NONE,inventory-service,python-simulator,4.0,1785925304.1589344,32,0.9446,0.0554,closed,0.2472,24.72,0.2625,0.8,25.3,5.47,6.84,0.007,21.96,517.3,0.002,0.0046,0.1928,0.2739,3,105.8,121.62,132.12,14,0.0129,245.4,5,0.0001
live_ep_000014_NONE,NONE,inventory-service,python-simulator,4.5,1785925304.6593988,31,0.9673,0.0327,closed,0.4035,40.35,0.3533,2.07,27.19,3.82,4.88,0.0065,37.94,522.5,0.001,0.0005,0.2596,0.2929,3,85.81,104.04,118.52,19,0.0224,230.18,13,0.0063
live_ep_000014_NONE,NONE,inventory-service,python-simulator,5.0,1785925305.159879,58,0.9639,0.0361,closed,0.3496,34.96,0.2999,0.5,19.53,5.35,8.93,0.0113,8.56,503.3,0.0079,0.0009,0.3476,0.2266,2,93.92,125.42,134.93,13,0.1,209.47,13,0.0005
live_ep_000014_NONE,NONE,inventory-service,python-simulator,5.5,1785925305.6603754,77,0.99,0.01,closed,0.3774,37.74,0.3189,12.16,18.53,4.74,4.1,0.0147,22.55,519.5,0.0033,0.0031,0.2841,0.3131,3,94.4,105.69,110.78,3,0.0721,191.44,9,0.0023
live_ep_000014_NONE,NONE,inventory-service,python-simulator,6.0,1785925306.160928,24,0.88,0.12,closed,0.2769,27.69,0.3227,0.6,27.75,7.26,4.76,0.0159,10.15,453.6,0.0015,0.0049,0.1986,0.1986,4,92.47,98.91,101.24,14,0.0068,172.2,3,0.0027
live_ep_000014_NONE,NONE,inventory-service,python-simulator,6.5,1785925306.6612704,61,0.9588,0.0412,closed,0.3503,35.03,0.3851,1.96,30.71,4.08,4.3,0.0099,15.5,513.2,0.0048,0.0021,0.2786,0.238,3,93.4,94.42,138.13,0,0.0151,159.74,13,0.0001
live_ep_000014_NONE,NONE,inventory-service,python-simulator,7.0,1785925307.161412,71,0.9512,0.0488,closed,0.3994,39.94,0.3507,3.97,26.9,5.18,9.65,0.0234,2.0,489.4,0.006,0.0012,0.2641,0.2317,0,90.64,94.2,141.96,6,0.058,194.1,12,0.0095
live_ep_000014_NONE,NONE,inventory-service,python-simulator,7.5,1785925307.6614823,83,0.99,0.01,closed,0.4395,43.95,0.3499,6.53,16.21,4.15,6.17,0.0154,4.19,522.5,0.0013,0.0006,0.2778,0.3056,2,87.99,126.44,128.82,15,0.0766,199.75,3,0.0095
live_ep_000014_NONE,NONE,inventory-service,python-simulator,8.0,1785925308.1619048,85,0.9184,0.0816,closed,0.4463,44.63,0.2822,5.5,15.87,2.98,6.26,0.0024,55.18,483.8,0.002,0.004,0.1659,0.1812,0,83.74,130.22,131.02,16,0.1,164.96,13,0.0002
live_ep_000014_NONE,NONE,inventory-service,python-simulator,8.5,1785925308.6627288,96,0.9583,0.0417,closed,0.3242,32.42,0.424,0.5,19.52,3.42,3.11,0.0077,2.54,511.6,0.0021,0.0029,0.2308,0.2391,4,89.81,105.68,118.84,0,0.0261,224.45,2,0.005
live_ep_000014_NONE,NONE,inventory-service,python-simulator,9.0,1785925309.1631975,75,0.985,0.015,closed,0.3298,32.98,0.3786,7.84,25.94,4.05,3.34,0.0137,3.02,495.1,0.012,0.0052,0.2258,0.2762,1,75.88,76.93,103.82,18,0.0182,163.63,3,0.0012
live_ep_000014_NONE,NONE,inventory-service,python-simulator,9.5,1785925309.663625,61,0.9167,0.0833,closed,0.4033,40.33,0.3367,3.47,11.16,9.28,5.15,0.006,46.67,511.4,0.0052,0.0036,0.2559,0.2328,0,108.32,105.94,99.65,10,0.0051,270.24,5,0.0009
live_ep_000014_NONE,NONE,inventory-service,python-simulator,10.0,1785925310.1644306,54,0.99,0.01,closed,0.321,32.1,0.4606,2.34,14.97,7.5,12.69,0.0047,2.0,464.4,0.0096,0.0042,0.2585,0.1916,2,71.78,99.82,130.95,8,0.0111,199.18,9,0.0032
live_ep_000014_NONE,NONE,inventory-service,python-simulator,10.5,1785925310.6649182,46,0.99,0.01,closed,0.3478,34.78,0.4793,9.05,15.96,5.1,4.53,0.0079,2.0,501.1,0.0049,0.0005,0.1539,0.1981,4,85.98,130.57,140.42,8,0.0352,196.4,0,0.0012
live_ep_000014_NONE,NONE,inventory-service,python-simulator,11.0,1785925311.165013,64,0.88,0.12,closed,0.366,36.6,0.2787,0.82,32.78,3.77,6.06,0.0072,2.94,495.0,0.0007,0.0008,0.2126,0.2848,4,93.28,95.49,143.16,9,0.0334,229.27,10,0.0012
live_ep_000014_NONE,NONE,inventory-service,python-simulator,11.5,1785925311.6654208,92,0.9782,0.0218,closed,0.3474,34.74,0.3293,2.67,20.06,4.2,6.41,0.0085,23.82,529.5,0.0025,0.0006,0.3241,0.2512,2,92.31,97.39,106.59,12,0.053,226.17,6,0.0023
live_ep_000014_NONE,NONE,inventory-service,python-simulator,12.0,1785925312.1655772,82,0.9697,0.0303,closed,0.2847,28.47,0.3988,7.6,24.92,3.5,7.64,0.0038,11.53,540.9,0.0156,0.002,0.3917,0.2774,1,86.35,99.11,159.15,7,0.0592,204.78,7,0.0035
live_ep_000014_NONE,NONE,inventory-service,python-simulator,12.5,1785925312.6659322,32,0.9783,0.0217,closed,0.3025,30.25,0.359,4.01,15.91,3.32,9.62,0.0048,30.85,502.0,0.0008,0.0011,0.1551,0.2467,3,74.41,105.48,136.93,2,0.016,181.59,2,0.0006
live_ep_000014_NONE,NONE,inventory-service,python-simulator,13.0,1785925313.1662157,59,0.9696,0.0304,closed,0.3625,36.25,0.3323,2.77,15.82,4.27,6.07,0.0034,5.62,489.5,0.0042,0.0056,0.2142,0.234,3,94.71,99.48,103.24,14,0.0563,202.53,5,0.0056
live_ep_000014_NONE,NONE,inventory-service,python-simulator,13.5,1785925313.6666296,83,0.988,0.012,closed,0.3055,30.55,0.2858,11.27,21.56,1.92,2.06,0.014,20.18,534.1,0.0099,0.0041,0.1968,0.2147,2,72.53,100.16,115.37,7,0.025,190.65,10,0.0167
live_ep_000014_NONE,NONE,inventory-service,python-simulator,14.0,1785925314.1670706,118,0.9531,0.0469,closed,0.2806,28.06,0.1966,3.24,21.35,4.19,7.31,0.0187,4.74,552.1,0.0011,0.0021,0.3043,0.3185,0,89.5,92.59,109.03,15,0.0181,224.2,1,0.0063
live_ep_000014_NONE,NONE,inventory-service,python-simulator,14.5,1785925314.6675692,73,0.88,0.12,closed,0.3003,30.03,0.2735,1.74,19.4,6.19,7.25,0.0211,5.37,507.6,0.0071,0.002,0.2646,0.237,3,90.81,125.53,132.98,4,0.0269,235.74,6,0.0004
live_ep_000014_NONE,NONE,inventory-service,python-simulator,15.0,1785925315.1680303,53,0.9684,0.0316,closed,0.3231,32.31,0.2135,14.05,28.35,3.87,2.0,0.0126,15.18,484.7,0.0012,0.0013,0.2455,0.1667,2,94.37,114.48,121.08,5,0.0053,179.27,13,0.0231
live_ep_000014_NONE,NONE,inventory-service,python-simulator,15.5,1785925315.668274,78,0.9837,0.0163,closed,0.3456,34.56,0.271,0.55,19.32,3.76,7.38,0.002,24.67,498.1,0.02,0.0002,0.2586,0.2334,2,101.92,113.17,142.31,9,0.0348,187.53,9,0.0108
live_ep_000014_NONE,NONE,inventory-service,python-simulator,16.0,1785925316.1685512,86,0.9769,0.0231,closed,0.3162,31.62,0.3617,0.5,29.23,5.25,7.51,0.0082,7.91,495.9,0.0049,0.0031,0.4191,0.2117,3,88.1,112.08,114.6,1,0.0429,172.26,1,0.0117
live_ep_000014_NONE,NONE,inventory-service,python-simulator,16.5,1785925316.6688774,36,0.99,0.01,closed,0.2558,25.58,0.3937,0.73,21.31,3.98,4.25,0.0096,2.0,497.7,0.0103,0.0003,0.2905,0.2626,1,87.25,112.72,151.27,5,0.0006,212.45,11,0.003
live_ep_000014_NONE,NONE,inventory-service,python-simulator,17.0,1785925317.169212,78,0.9506,0.0494,closed,0.2916,29.16,0.4272,7.69,22.72,6.27,5.13,0.0052,3.03,530.9,0.0083,0.0005,0.2479,0.2342,1,81.4,92.32,107.83,4,0.0703,208.79,9,0.0003
live_ep_000014_NONE,NONE,inventory-service,python-simulator,17.5,1785925317.6695106,46,0.9756,0.0244,closed,0.2713,27.13,0.377,0.88,22.36,5.36,5.36,0.0037,34.15,502.7,0.0166,0.001,0.209,0.2926,4,79.69,80.26,133.76,8,0.1,220.65,7,0.0058
live_ep_000014_NONE,NONE,inventory-service,python-simulator,18.0,1785925318.1700613,116,0.9582,0.0418,closed,0.3203,32.03,0.2541,12.68,13.15,4.42,2.17,0.0277,5.66,502.0,0.0003,0.0036,0.2631,0.186,2,106.67,120.87,122.4,17,0.0245,190.78,6,0.0088
live_ep_000014_NONE,NONE,inventory-service,python-simulator,18.5,1785925318.6702478,45,0.9526,0.0474,closed,0.3092,30.92,0.3938,7.59,17.42,2.03,7.27,0.0087,15.46,570.2,0.0027,0.0104,0.187,0.2965,2,87.76,96.13,106.51,9,0.0438,192.03,7,0.0122
live_ep_000014_NONE,NONE,inventory-service,python-simulator,19.0,1785925319.1708083,57,0.99,0.01,closed,0.4095,40.95,0.3327,6.52,15.6,5.16,5.56,0.0098,2.0,489.4,0.0034,0.0007,0.2572,0.2463,3,85.52,91.76,122.92,14,0.0272,197.86,12,0.0006
live_ep_000014_NONE,NONE,inventory-service,python-simulator,19.5,1785925319.6710749,52,0.9682,0.0318,closed,0.4058,40.58,0.3055,3.5,20.94,4.84,13.51,0.007,22.63,547.4,0.0112,0.0029,0.2905,0.233,2,88.2,97.2,109.96,17,0.0041,186.84,14,0.001
live_ep_000014_NONE,NONE,inventory-service,python-simulator,20.0,1785925320.1724045,95,0.9826,0.0174,closed,0.3781,37.81,0.4493,0.84,11.05,3.55,5.29,0.0057,51.84,499.7,0.0003,0.0,0.3691,0.1972,1,90.19,114.07,140.69,10,0.017,237.96,5,0.0091
live_ep_000014_NONE,NONE,inventory-service,python-simulator,20.5,1785925320.6729295,118,0.9682,0.0318,closed,0.318,31.8,0.2898,0.62,22.99,2.84,8.37,0.002,13.19,508.6,0.0014,0.0012,0.2877,0.3085,1,73.87,79.23,97.86,2,0.0049,216.12,14,0.0059
live_ep_000014_NONE,NONE,inventory-service,python-simulator,21.0,1785925321.173455,78,0.88,0.12,closed,0.3356,33.56,0.2495,1.59,13.92,3.25,4.23,0.0093,11.19,554.6,0.008,0.0029,0.2108,0.2449,4,102.76,114.42,132.5,9,0.0009,192.48,1,0.0023
live_ep_000014_NONE,NONE,inventory-service,python-simulator,21.5,1785925321.674083,80,0.9884,0.0116,closed,0.3462,34.62,0.3231,0.5,22.69,1.44,15.74,0.0023,2.01,504.6,0.0025,0.0003,0.2757,0.2257,1,95.4,113.01,144.06,9,0.0269,167.83,9,0.0021
live_ep_000014_NONE,NONE,inventory-service,python-simulator,22.0,1785925322.1743505,117,0.9599,0.0401,closed,0.204,20.4,0.3212,1.34,15.77,5.66,7.57,0.0069,4.71,530.4,0.0038,0.001,0.2137,0.2765,4,91.84,109.28,131.55,18,0.0227,180.88,9,0.0011
live_ep_000014_NONE,NONE,inventory-service,python-simulator,22.5,1785925322.6745834,58,0.9698,0.0302,closed,0.3846,38.46,0.359,3.5,22.98,4.27,8.22,0.0017,2.52,514.7,0.0237,0.0004,0.2302,0.2223,0,93.05,108.33,139.57,16,0.0303,182.54,14,0.0051
live_ep_000014_NONE,NONE,inventory-service,python-simulator,23.0,1785925323.1749563,81,0.9713,0.0287,closed,0.3362,33.62,0.4082,25.32,23.44,8.45,5.64,0.0059,25.23,490.0,0.0044,0.0016,0.2097,0.2444,2,92.51,94.89,100.03,0,0.017,222.52,7,0.006
live_ep_000014_NONE,NONE,inventory-service,python-simulator,23.5,1785925323.67552,90,0.9333,0.0667,closed,0.3564,35.64,0.3455,4.69,19.74,2.95,10.82,0.0223,14.7,494.5,0.004,0.0002,0.3172,0.2419,0,79.95,145.92,146.52,12,0.1,188.12,1,0.0004
live_ep_000014_NONE,NONE,inventory-service,python-simulator,24.0,1785925324.1762445,84,0.959,0.041,closed,0.4285,42.85,0.3194,0.5,11.82,3.25,4.91,0.0055,17.6,506.7,0.0016,0.0022,0.2273,0.2393,1,97.39,106.3,113.31,16,0.0084,169.74,5,0.0001
live_ep_000014_NONE,NONE,inventory-service,python-simulator,24.5,1785925324.6765945,67,0.9863,0.0137,closed,0.3616,36.16,0.4274,1.08,19.5,4.11,5.87,0.0068,2.0,523.4,0.0027,0.0049,0.1861,0.2072,4,100.76,121.06,143.6,8,0.0854,194.36,5,0.0008
live_ep_000014_NONE,NONE,inventory-service,python-simulator,25.0,1785925325.1801133,111,0.9757,0.0243,closed,0.3773,37.73,0.2837,0.69,22.19,6.7,3.02,0.0395,9.98,509.6,0.0006,0.0038,0.2008,0.2682,3,74.68,91.92,134.53,3,0.0061,195.67,0,0.0121
live_ep_000014_NONE,NONE,inventory-service,python-simulator,25.5,1785925325.6804016,73,0.9511,0.0489,closed,0.3272,32.72,0.3925,3.35,21.86,3.87,10.97,0.0112,24.23,540.5,0.0003,0.0004,0.2582,0.2975,1,103.08,111.22,117.36,17,0.0228,180.53,12,0.0125
