episode_id,incident_id,failure_mode,old_severity,new_severity,final_severity,decision,operator,reason,confidence,ttf_seconds,impact_band,urgency_band,is_large_jump,escalation_summary,response_ms,timeout_seconds,created_at,decided_at
ep_00172_DEPENDENCY_TIMEOUT,INC-8079,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9609,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:17.333645+00:00,2026-08-04T04:29:17.462355+00:00
ep_00173_RETRY_STORM,INC-1795,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8639,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:17.482612+00:00,2026-08-04T04:29:17.617702+00:00
ep_00175_CASCADING_FAILURE,INC-0620,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:17.634397+00:00,2026-08-04T04:29:17.764473+00:00
ep_00177_QUEUE_BACKUP,INC-4418,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:17.787181+00:00,2026-08-04T04:29:17.924275+00:00
ep_00178_CASCADING_FAILURE,INC-2002,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:17.947391+00:00,2026-08-04T04:29:18.081393+00:00
ep_00180_ERROR_STORM,INC-9454,ERROR_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7716,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:18.102493+00:00,2026-08-04T04:29:18.230799+00:00
ep_00182_ERROR_STORM,INC-5961,ERROR_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8019,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:18.246749+00:00,2026-08-04T04:29:18.378920+00:00
ep_00186_BAD_DEPLOY,INC-5338,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9036,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:18.396940+00:00,2026-08-04T04:29:18.524520+00:00
ep_00191_CACHE_STAMPEDE,INC-3501,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:18.544484+00:00,2026-08-04T04:29:18.674721+00:00
ep_00192_RETRY_STORM,INC-4160,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8904,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:18.692157+00:00,2026-08-04T04:29:18.824078+00:00
ep_00195_CACHE_STAMPEDE,INC-3086,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:18.842418+00:00,2026-08-04T04:29:18.969896+00:00
ep_00196_QUEUE_BACKUP,INC-7254,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:18.987353+00:00,2026-08-04T04:29:19.124546+00:00
ep_00197_BAD_DEPLOY,INC-4808,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9179,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:19.146699+00:00,2026-08-04T04:29:19.278670+00:00
ep_00198_CACHE_STAMPEDE,INC-2144,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:19.296535+00:00,2026-08-04T04:29:19.424678+00:00
ep_00200_BAD_DEPLOY,INC-7691,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8825,15.47,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:19.440635+00:00,2026-08-04T04:29:19.563544+00:00
ep_00204_RETRY_STORM,INC-3518,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8508,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:19.582488+00:00,2026-08-04T04:29:19.711631+00:00
ep_00207_RETRY_STORM,INC-0438,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8882,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:19.732410+00:00,2026-08-04T04:29:19.862307+00:00
ep_00209_BAD_DEPLOY,INC-8896,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9322,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:19.881384+00:00,2026-08-04T04:29:20.010861+00:00
ep_00212_CACHE_STAMPEDE,INC-8138,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:20.032815+00:00,2026-08-04T04:29:20.162805+00:00
ep_00217_CACHE_STAMPEDE,INC-1840,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:20.182823+00:00,2026-08-04T04:29:20.315883+00:00
ep_00218_CACHE_STAMPEDE,INC-7613,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:20.339682+00:00,2026-08-04T04:29:20.475995+00:00
ep_00223_BAD_DEPLOY,INC-7133,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9656,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:20.498320+00:00,2026-08-04T04:29:20.627581+00:00
ep_00224_RETRY_STORM,INC-1518,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8083,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:20.667395+00:00,2026-08-04T04:29:20.794939+00:00
ep_00229_CACHE_STAMPEDE,INC-5659,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:20.811857+00:00,2026-08-04T04:29:20.938464+00:00
ep_00230_CPU_SATURATION,INC-8506,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:20.956902+00:00,2026-08-04T04:29:21.089217+00:00
ep_00231_BAD_DEPLOY,INC-2438,BAD_DEPLOY,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,0.8736,41.02,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:29:21.108169+00:00,2026-08-04T04:29:21.234273+00:00
ep_00232_RETRY_STORM,INC-1235,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8602,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:21.251583+00:00,2026-08-04T04:29:21.376737+00:00
ep_00235_RETRY_STORM,INC-5048,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9257,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:21.395349+00:00,2026-08-04T04:29:21.524222+00:00
ep_00240_RETRY_STORM,INC-3020,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9065,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:21.540464+00:00,2026-08-04T04:29:21.671553+00:00
ep_00241_CPU_SATURATION,INC-5012,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:21.691619+00:00,2026-08-04T04:29:21.826683+00:00
ep_00242_CASCADING_FAILURE,INC-5485,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:21.843500+00:00,2026-08-04T04:29:21.968217+00:00
ep_00247_CPU_SATURATION,INC-7562,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:21.990444+00:00,2026-08-04T04:29:22.139984+00:00
ep_00248_DB_SLOWDOWN,INC-2871,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7863,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:22.159168+00:00,2026-08-04T04:29:22.312269+00:00
ep_00251_QUEUE_BACKUP,INC-7997,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:22.346398+00:00,2026-08-04T04:29:22.477810+00:00
ep_00257_RETRY_STORM,INC-9014,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8486,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:22.497236+00:00,2026-08-04T04:29:22.630455+00:00
ep_00259_QUEUE_BACKUP,INC-6194,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:22.646054+00:00,2026-08-04T04:29:22.769988+00:00
ep_00260_RETRY_STORM,INC-4477,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9015,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:22.790108+00:00,2026-08-04T04:29:22.925431+00:00
ep_00262_CPU_SATURATION,INC-9482,CPU_SATURATION,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,55.13,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:29:22.946323+00:00,2026-08-04T04:29:23.080260+00:00
ep_00263_CACHE_STAMPEDE,INC-1502,CACHE_STAMPEDE,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,59.73,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:29:23.105421+00:00,2026-08-04T04:29:23.242438+00:00
ep_00264_CACHE_STAMPEDE,INC-5910,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:23.260621+00:00,2026-08-04T04:29:23.390292+00:00
ep_00265_BAD_DEPLOY,INC-3039,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9492,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:23.409210+00:00,2026-08-04T04:29:23.539748+00:00
ep_00268_CACHE_STAMPEDE,INC-6639,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:23.556556+00:00,2026-08-04T04:29:23.685083+00:00
ep_00269_CASCADING_FAILURE,INC-3072,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:23.706114+00:00,2026-08-04T04:29:23.831955+00:00
ep_00270_CACHE_STAMPEDE,INC-5292,CACHE_STAMPEDE,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,30.2,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:29:23.850446+00:00,2026-08-04T04:29:23.983482+00:00
ep_00272_RETRY_STORM,INC-8645,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9749,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:23.998440+00:00,2026-08-04T04:29:24.125498+00:00
ep_00274_QUEUE_BACKUP,INC-9664,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:24.145061+00:00,2026-08-04T04:29:24.272861+00:00
ep_00275_DEPENDENCY_TIMEOUT,INC-8605,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8656,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:24.287356+00:00,2026-08-04T04:29:24.415161+00:00
ep_00276_QUEUE_BACKUP,INC-6601,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:24.440152+00:00,2026-08-04T04:29:24.570436+00:00
ep_00277_BAD_DEPLOY,INC-8820,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9658,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:24.591295+00:00,2026-08-04T04:29:24.720657+00:00
ep_00279_CASCADING_FAILURE,INC-4214,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:24.739931+00:00,2026-08-04T04:29:24.865286+00:00
ep_00282_DEPENDENCY_TIMEOUT,INC-0600,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9418,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:24.913437+00:00,2026-08-04T04:29:25.050762+00:00
ep_00283_RETRY_STORM,INC-8281,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9181,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:25.074617+00:00,2026-08-04T04:29:25.214967+00:00
ep_00288_BAD_DEPLOY,INC-8744,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9811,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:25.232128+00:00,2026-08-04T04:29:25.361113+00:00
ep_00291_CPU_SATURATION,INC-4629,CPU_SATURATION,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,51.43,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:29:25.397917+00:00,2026-08-04T04:29:25.536793+00:00
ep_00292_CASCADING_FAILURE,INC-6703,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:25.560904+00:00,2026-08-04T04:29:25.699328+00:00
ep_00295_QUEUE_BACKUP,INC-7244,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:25.724165+00:00,2026-08-04T04:29:25.861906+00:00
ep_00296_CASCADING_FAILURE,INC-8459,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:25.881473+00:00,2026-08-04T04:29:26.015698+00:00
ep_00297_BAD_DEPLOY,INC-4441,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8916,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:26.034437+00:00,2026-08-04T04:29:26.166541+00:00
ep_00298_CASCADING_FAILURE,INC-3175,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:26.182833+00:00,2026-08-04T04:29:26.311347+00:00
ep_00299_RETRY_STORM,INC-3021,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8593,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:26.335450+00:00,2026-08-04T04:29:26.466739+00:00
ep_00300_CASCADING_FAILURE,INC-0356,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:26.497189+00:00,2026-08-04T04:29:26.631790+00:00
ep_00301_QUEUE_BACKUP,INC-7364,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:26.652873+00:00,2026-08-04T04:29:26.783322+00:00
ep_00302_RETRY_STORM,INC-8221,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9528,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:26.801163+00:00,2026-08-04T04:29:26.930957+00:00
ep_00305_CPU_SATURATION,INC-9973,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:26.949971+00:00,2026-08-04T04:29:27.079101+00:00
ep_00306_RETRY_STORM,INC-1587,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9221,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:27.110726+00:00,2026-08-04T04:29:27.244172+00:00
ep_00311_BAD_DEPLOY,INC-5375,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8483,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:27.260340+00:00,2026-08-04T04:29:27.383535+00:00
ep_00313_RETRY_STORM,INC-0855,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8348,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:27.405917+00:00,2026-08-04T04:29:27.533544+00:00
ep_00315_QUEUE_BACKUP,INC-7562,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:27.555319+00:00,2026-08-04T04:29:27.689270+00:00
ep_00316_RETRY_STORM,INC-7689,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9157,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:27.719246+00:00,2026-08-04T04:29:27.871743+00:00
ep_00318_QUEUE_BACKUP,INC-0074,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:27.890112+00:00,2026-08-04T04:29:28.022314+00:00
ep_00321_CACHE_STAMPEDE,INC-6177,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:28.042455+00:00,2026-08-04T04:29:28.171760+00:00
ep_00322_BAD_DEPLOY,INC-0808,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8416,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:28.190475+00:00,2026-08-04T04:29:28.323820+00:00
ep_00323_QUEUE_BACKUP,INC-4668,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:28.341335+00:00,2026-08-04T04:29:28.470893+00:00
ep_00328_BAD_DEPLOY,INC-6900,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9608,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:28.490713+00:00,2026-08-04T04:29:28.621410+00:00
ep_00330_RETRY_STORM,INC-9243,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9075,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:28.639587+00:00,2026-08-04T04:29:28.777721+00:00
ep_00331_QUEUE_BACKUP,INC-1199,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:28.802219+00:00,2026-08-04T04:29:28.930751+00:00
ep_00334_BAD_DEPLOY,INC-1134,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8663,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:28.962013+00:00,2026-08-04T04:29:29.099796+00:00
ep_00336_QUEUE_BACKUP,INC-6988,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:29.125700+00:00,2026-08-04T04:29:29.260142+00:00
ep_00337_DB_SLOWDOWN,INC-1734,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7727,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:29.303951+00:00,2026-08-04T04:29:29.433001+00:00
ep_00339_CPU_SATURATION,INC-4967,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:29.452387+00:00,2026-08-04T04:29:29.581966+00:00
ep_00343_QUEUE_BACKUP,INC-4193,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:29.603641+00:00,2026-08-04T04:29:29.732378+00:00
ep_00345_CASCADING_FAILURE,INC-0908,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:29.757731+00:00,2026-08-04T04:29:29.904060+00:00
