episode_id,incident_id,failure_mode,old_severity,new_severity,final_severity,decision,operator,reason,confidence,ttf_seconds,impact_band,urgency_band,is_large_jump,escalation_summary,response_ms,timeout_seconds,created_at,decided_at
ep_00172_DEPENDENCY_TIMEOUT,INC-0318,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9609,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:47.851077+00:00,2026-08-04T04:27:47.977814+00:00
ep_00173_RETRY_STORM,INC-8040,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8639,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:47.993316+00:00,2026-08-04T04:27:48.120373+00:00
ep_00175_CASCADING_FAILURE,INC-4735,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:48.135562+00:00,2026-08-04T04:27:48.257784+00:00
ep_00177_QUEUE_BACKUP,INC-0441,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:48.275935+00:00,2026-08-04T04:27:48.404144+00:00
ep_00178_CASCADING_FAILURE,INC-6469,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:48.422123+00:00,2026-08-04T04:27:48.550671+00:00
ep_00180_ERROR_STORM,INC-1422,ERROR_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7716,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:48.564364+00:00,2026-08-04T04:27:48.685861+00:00
ep_00182_ERROR_STORM,INC-6259,ERROR_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8019,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:48.705239+00:00,2026-08-04T04:27:48.833914+00:00
ep_00186_BAD_DEPLOY,INC-0197,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9036,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:48.849568+00:00,2026-08-04T04:27:48.975152+00:00
ep_00191_CACHE_STAMPEDE,INC-7618,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:48.990705+00:00,2026-08-04T04:27:49.118465+00:00
ep_00192_RETRY_STORM,INC-9931,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8904,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:49.137413+00:00,2026-08-04T04:27:49.264822+00:00
ep_00195_CACHE_STAMPEDE,INC-9109,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:49.281935+00:00,2026-08-04T04:27:49.408353+00:00
ep_00196_QUEUE_BACKUP,INC-6284,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:49.425102+00:00,2026-08-04T04:27:49.551690+00:00
ep_00197_BAD_DEPLOY,INC-4092,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9179,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:49.568888+00:00,2026-08-04T04:27:49.695639+00:00
ep_00198_CACHE_STAMPEDE,INC-0917,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:49.719928+00:00,2026-08-04T04:27:49.858779+00:00
ep_00200_BAD_DEPLOY,INC-6915,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8825,15.47,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:49.881501+00:00,2026-08-04T04:27:50.008059+00:00
ep_00204_RETRY_STORM,INC-6105,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8508,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:50.022543+00:00,2026-08-04T04:27:50.146502+00:00
ep_00207_RETRY_STORM,INC-1410,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8882,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:50.160467+00:00,2026-08-04T04:27:50.284970+00:00
ep_00209_BAD_DEPLOY,INC-1400,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9322,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:50.305501+00:00,2026-08-04T04:27:50.433634+00:00
ep_00212_CACHE_STAMPEDE,INC-4662,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:50.447960+00:00,2026-08-04T04:27:50.574060+00:00
ep_00217_CACHE_STAMPEDE,INC-7056,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:50.591061+00:00,2026-08-04T04:27:50.713711+00:00
ep_00218_CACHE_STAMPEDE,INC-1164,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:50.733077+00:00,2026-08-04T04:27:50.860976+00:00
ep_00223_BAD_DEPLOY,INC-0108,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9656,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:50.878940+00:00,2026-08-04T04:27:51.007137+00:00
ep_00224_RETRY_STORM,INC-3404,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8083,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:51.043373+00:00,2026-08-04T04:27:51.167397+00:00
ep_00229_CACHE_STAMPEDE,INC-5808,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:51.185576+00:00,2026-08-04T04:27:51.315760+00:00
ep_00230_CPU_SATURATION,INC-7647,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:51.331341+00:00,2026-08-04T04:27:51.463928+00:00
ep_00231_BAD_DEPLOY,INC-7496,BAD_DEPLOY,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,0.8736,41.02,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:27:51.479684+00:00,2026-08-04T04:27:51.608511+00:00
ep_00232_RETRY_STORM,INC-5043,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8602,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:51.626155+00:00,2026-08-04T04:27:51.752616+00:00
ep_00235_RETRY_STORM,INC-4523,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9257,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:51.768494+00:00,2026-08-04T04:27:51.893757+00:00
ep_00240_RETRY_STORM,INC-7669,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9065,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:51.923713+00:00,2026-08-04T04:27:52.056018+00:00
ep_00241_CPU_SATURATION,INC-4674,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:52.077579+00:00,2026-08-04T04:27:52.214836+00:00
ep_00242_CASCADING_FAILURE,INC-4044,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:52.234192+00:00,2026-08-04T04:27:52.357119+00:00
ep_00247_CPU_SATURATION,INC-5335,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:52.376162+00:00,2026-08-04T04:27:52.502571+00:00
ep_00248_DB_SLOWDOWN,INC-7897,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7863,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:52.518235+00:00,2026-08-04T04:27:52.645380+00:00
ep_00251_QUEUE_BACKUP,INC-0247,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:52.662916+00:00,2026-08-04T04:27:52.787162+00:00
ep_00257_RETRY_STORM,INC-5823,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8486,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:52.808166+00:00,2026-08-04T04:27:52.951881+00:00
ep_00259_QUEUE_BACKUP,INC-8121,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:52.968832+00:00,2026-08-04T04:27:53.094447+00:00
ep_00260_RETRY_STORM,INC-0896,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9015,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:53.109137+00:00,2026-08-04T04:27:53.232601+00:00
ep_00262_CPU_SATURATION,INC-3121,CPU_SATURATION,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,55.13,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:27:53.249131+00:00,2026-08-04T04:27:53.375605+00:00
ep_00263_CACHE_STAMPEDE,INC-2976,CACHE_STAMPEDE,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,59.73,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:27:53.388980+00:00,2026-08-04T04:27:53.510065+00:00
ep_00264_CACHE_STAMPEDE,INC-7294,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:53.524694+00:00,2026-08-04T04:27:53.648663+00:00
ep_00265_BAD_DEPLOY,INC-9835,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9492,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:53.667204+00:00,2026-08-04T04:27:53.792792+00:00
ep_00268_CACHE_STAMPEDE,INC-8469,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:53.810948+00:00,2026-08-04T04:27:53.935631+00:00
ep_00269_CASCADING_FAILURE,INC-2414,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:53.953400+00:00,2026-08-04T04:27:54.078183+00:00
ep_00270_CACHE_STAMPEDE,INC-0280,CACHE_STAMPEDE,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,30.2,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:27:54.096111+00:00,2026-08-04T04:27:54.223603+00:00
ep_00272_RETRY_STORM,INC-1899,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9749,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:54.242604+00:00,2026-08-04T04:27:54.376370+00:00
ep_00274_QUEUE_BACKUP,INC-2744,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:54.394886+00:00,2026-08-04T04:27:54.522222+00:00
ep_00275_DEPENDENCY_TIMEOUT,INC-9891,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8656,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:54.536639+00:00,2026-08-04T04:27:54.661980+00:00
ep_00276_QUEUE_BACKUP,INC-1393,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:54.682014+00:00,2026-08-04T04:27:54.812362+00:00
ep_00277_BAD_DEPLOY,INC-3461,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9658,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:54.831997+00:00,2026-08-04T04:27:54.959890+00:00
ep_00279_CASCADING_FAILURE,INC-3091,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:54.980287+00:00,2026-08-04T04:27:55.108835+00:00
ep_00282_DEPENDENCY_TIMEOUT,INC-5224,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9418,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:55.149403+00:00,2026-08-04T04:27:55.274280+00:00
ep_00283_RETRY_STORM,INC-9529,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9181,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:55.292849+00:00,2026-08-04T04:27:55.421624+00:00
ep_00288_BAD_DEPLOY,INC-8540,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9811,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:55.436922+00:00,2026-08-04T04:27:55.563213+00:00
ep_00291_CPU_SATURATION,INC-8154,CPU_SATURATION,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,51.43,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:27:55.582102+00:00,2026-08-04T04:27:55.710579+00:00
ep_00292_CASCADING_FAILURE,INC-5835,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:55.736196+00:00,2026-08-04T04:27:55.908210+00:00
ep_00295_QUEUE_BACKUP,INC-0826,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:55.935581+00:00,2026-08-04T04:27:56.075867+00:00
ep_00296_CASCADING_FAILURE,INC-1729,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:56.104620+00:00,2026-08-04T04:27:56.268538+00:00
ep_00297_BAD_DEPLOY,INC-4519,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8916,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:56.322090+00:00,2026-08-04T04:27:56.482393+00:00
ep_00298_CASCADING_FAILURE,INC-8867,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:56.668757+00:00,2026-08-04T04:27:56.954089+00:00
ep_00299_RETRY_STORM,INC-7150,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8593,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:57.055133+00:00,2026-08-04T04:27:57.304567+00:00
ep_00300_CASCADING_FAILURE,INC-9961,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:57.398156+00:00,2026-08-04T04:27:57.680642+00:00
ep_00301_QUEUE_BACKUP,INC-7227,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:57.831494+00:00,2026-08-04T04:27:58.174286+00:00
ep_00302_RETRY_STORM,INC-9091,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9528,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:58.288161+00:00,2026-08-04T04:27:58.522538+00:00
ep_00305_CPU_SATURATION,INC-7209,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:58.637723+00:00,2026-08-04T04:27:58.988280+00:00
ep_00306_RETRY_STORM,INC-5898,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9221,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:59.039258+00:00,2026-08-04T04:27:59.199992+00:00
ep_00311_BAD_DEPLOY,INC-3480,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8483,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:59.239569+00:00,2026-08-04T04:27:59.412897+00:00
ep_00313_RETRY_STORM,INC-8311,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8348,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:59.496747+00:00,2026-08-04T04:27:59.678211+00:00
ep_00315_QUEUE_BACKUP,INC-8170,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:59.718285+00:00,2026-08-04T04:27:59.873279+00:00
ep_00316_RETRY_STORM,INC-8481,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9157,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:27:59.901789+00:00,2026-08-04T04:28:00.054983+00:00
ep_00318_QUEUE_BACKUP,INC-6984,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:00.109831+00:00,2026-08-04T04:28:00.289326+00:00
ep_00321_CACHE_STAMPEDE,INC-6065,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:00.418274+00:00,2026-08-04T04:28:00.651213+00:00
ep_00322_BAD_DEPLOY,INC-3139,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8416,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:00.703211+00:00,2026-08-04T04:28:00.865598+00:00
ep_00323_QUEUE_BACKUP,INC-5290,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:00.889358+00:00,2026-08-04T04:28:01.035955+00:00
ep_00328_BAD_DEPLOY,INC-6630,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9608,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:01.102364+00:00,2026-08-04T04:28:01.263233+00:00
ep_00330_RETRY_STORM,INC-7734,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9075,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:01.304994+00:00,2026-08-04T04:28:01.465355+00:00
ep_00331_QUEUE_BACKUP,INC-8067,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:01.495044+00:00,2026-08-04T04:28:01.651158+00:00
ep_00334_BAD_DEPLOY,INC-3344,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8663,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:01.691143+00:00,2026-08-04T04:28:01.831821+00:00
ep_00336_QUEUE_BACKUP,INC-6332,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:01.859222+00:00,2026-08-04T04:28:02.006591+00:00
ep_00337_DB_SLOWDOWN,INC-7821,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7727,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:02.104058+00:00,2026-08-04T04:28:02.363805+00:00
ep_00339_CPU_SATURATION,INC-6847,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:02.413269+00:00,2026-08-04T04:28:02.589392+00:00
ep_00343_QUEUE_BACKUP,INC-9320,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:02.632712+00:00,2026-08-04T04:28:02.765872+00:00
ep_00345_CASCADING_FAILURE,INC-0971,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:02.840369+00:00,2026-08-04T04:28:03.003085+00:00
