episode_id,failure_mode,elapsed_s,preliminary_severity,forecast_confidence,time_to_failure,earliest_ttf_feature,impact_band,urgency_band,gate_passed,candidate_severity,revised_severity,is_escalated,is_deescalated,dwell_count,reason
ep_00444_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00445_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7028,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.70, gate=FAIL) -> candidate=P3, revised=P3"
ep_00446_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.8789,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.88, gate=PASS) -> candidate=P1, revised=P1"
ep_00447_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.901,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.90, gate=PASS) -> candidate=P3, revised=P3"
ep_00448_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,0.0,cpu_utilization,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00449_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00450_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00451_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00452_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.928,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.93, gate=PASS) -> candidate=P1, revised=P1"
ep_00453_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,34830.75,heap_mb,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=34830.75s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00454_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9814,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.98, gate=PASS) -> candidate=P1, revised=P1"
ep_00456_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00457_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00458_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00459_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,6535.86,memory_utilization,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=6535.86s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00460_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00461_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9256,82.1,upstream_timeout_rate,Moderate,Near,True,P2,P2,False,False,0,"Impact=Moderate (P3), Urgency=Near (ttf=82.1s, conf=0.93, gate=PASS) -> candidate=P2, revised=P2"
ep_00462_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.691,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.69, gate=FAIL) -> candidate=P3, revised=P3"
ep_00463_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00464_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00465_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,5186.65,db_p99,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=5186.65s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00466_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00467_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00468_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7643,0.0,db_connection_wait,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.76, gate=PASS) -> candidate=P1, revised=P1"
ep_00469_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00471_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.8296,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.83, gate=PASS) -> candidate=P1, revised=P1"
ep_00472_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.4002,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.40, gate=FAIL) -> candidate=P3, revised=P3"
ep_00473_RETRY_STORM,RETRY_STORM,238.0,P3,0.9773,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.98, gate=PASS) -> candidate=P1, revised=P1"
ep_00474_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00475_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,23.28,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=23.28s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00476_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7206,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.72, gate=FAIL) -> candidate=P3, revised=P3"
ep_00477_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00478_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00480_ERROR_STORM,ERROR_STORM,238.0,P3,0.7824,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.78, gate=PASS) -> candidate=P3, revised=P3"
ep_00482_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,12009.59,queue_lag,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=12009.59s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00483_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.8757,122.45,upstream_timeout_rate,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=122.45s, conf=0.88, gate=PASS) -> candidate=P3, revised=P3"
ep_00484_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.4703,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.47, gate=FAIL) -> candidate=P3, revised=P3"
ep_00485_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.8682,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.87, gate=PASS) -> candidate=P1, revised=P1"
ep_00486_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.9155,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.92, gate=PASS) -> candidate=P1, revised=P1"
ep_00487_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00488_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,1187.34,disk_read_latency,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=1187.34s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00489_ERROR_STORM,ERROR_STORM,238.0,P3,0.7205,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.72, gate=FAIL) -> candidate=P3, revised=P3"
ep_00490_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00491_ERROR_STORM,ERROR_STORM,238.0,P3,0.7098,317.76,error_rate,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=317.76s, conf=0.71, gate=FAIL) -> candidate=P3, revised=P3"
ep_00492_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.6032,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.60, gate=FAIL) -> candidate=P3, revised=P3"
ep_00493_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00494_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00495_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00496_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00497_RETRY_STORM,RETRY_STORM,238.0,P3,0.9251,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.93, gate=PASS) -> candidate=P1, revised=P1"
ep_00498_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00499_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00500_RETRY_STORM,RETRY_STORM,238.0,P3,0.936,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.94, gate=PASS) -> candidate=P1, revised=P1"
ep_00501_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.9657,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.97, gate=PASS) -> candidate=P1, revised=P1"
ep_00502_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.8962,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.90, gate=PASS) -> candidate=P1, revised=P1"
ep_00503_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.974,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.97, gate=PASS) -> candidate=P3, revised=P3"
ep_00504_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00506_ERROR_STORM,ERROR_STORM,238.0,P3,0.7685,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.77, gate=PASS) -> candidate=P3, revised=P3"
ep_00507_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00509_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.7245,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.72, gate=FAIL) -> candidate=P3, revised=P3"
ep_00510_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00511_ERROR_STORM,ERROR_STORM,238.0,P3,0.7725,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.77, gate=PASS) -> candidate=P3, revised=P3"
ep_00512_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9131,263.73,upstream_timeout_rate,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=263.73s, conf=0.91, gate=PASS) -> candidate=P3, revised=P3"
ep_00513_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.8729,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.87, gate=PASS) -> candidate=P1, revised=P1"
ep_00514_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9819,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.98, gate=PASS) -> candidate=P1, revised=P1"
ep_00515_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00516_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9781,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.98, gate=PASS) -> candidate=P1, revised=P1"
ep_00517_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.8561,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.86, gate=PASS) -> candidate=P1, revised=P1"
ep_00518_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00519_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.8901,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.89, gate=PASS) -> candidate=P1, revised=P1"
ep_00520_ERROR_STORM,ERROR_STORM,238.0,P3,0.7562,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.76, gate=PASS) -> candidate=P3, revised=P3"
ep_00521_RETRY_STORM,RETRY_STORM,238.0,P3,0.8703,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.87, gate=PASS) -> candidate=P3, revised=P3"
ep_00522_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.8608,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.86, gate=PASS) -> candidate=P1, revised=P1"
ep_00523_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00524_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00525_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00526_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9554,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.96, gate=PASS) -> candidate=P1, revised=P1"
ep_00527_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00528_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.5578,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.56, gate=FAIL) -> candidate=P3, revised=P3"
ep_00529_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00530_RETRY_STORM,RETRY_STORM,238.0,P3,0.8978,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.90, gate=PASS) -> candidate=P1, revised=P1"
ep_00531_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,3120.57,queue_lag,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=3120.57s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00532_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00533_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,94516.4,iops_utilization,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=94516.4s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00534_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00535_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00536_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00538_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7853,0.0,db_connection_wait,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.79, gate=PASS) -> candidate=P1, revised=P1"
ep_00539_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.878,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.88, gate=PASS) -> candidate=P3, revised=P3"
ep_00540_ERROR_STORM,ERROR_STORM,238.0,P3,0.7819,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.78, gate=PASS) -> candidate=P1, revised=P1"
ep_00541_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,1.0,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00542_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00543_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,797.88,disk_write_latency,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=797.88s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00544_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00546_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00547_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00548_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.8634,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.86, gate=PASS) -> candidate=P1, revised=P1"
ep_00549_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.6788,15.75,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=15.75s, conf=0.68, gate=FAIL) -> candidate=P3, revised=P3"
ep_00550_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00551_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,75.4,cpu_utilization,Moderate,Near,True,P2,P2,False,False,0,"Impact=Moderate (P3), Urgency=Near (ttf=75.4s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00552_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00554_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00555_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
