episode_id,failure_mode,elapsed_s,algorithm_used,history_steps,time_to_failure,earliest_ttf_feature,forecast_confidence,confidence_reason,threshold_crossed,feature_ttfs_json,feature_slopes_json,current_values_json,predictions_json,critical_thresholds_json
ep_00184_ERROR_STORM,ERROR_STORM,238.0,linear,120,,,0.3072,linear regression: R2=0.0072 -> fit_quality=0.0072; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3072,False,"{""error_rate"": null, ""http_5xx_rate"": null}","{""error_rate"": -0.000129, ""http_5xx_rate"": -9.3e-05}","{""error_rate"": 0.4747, ""http_5xx_rate"": 0.3323, ""network_errors"": 11.0, ""rps"": 192.78, ""p99_latency"": 118.18}","{""error_rate"": [0.3948, 0.3945, 0.3943, 0.394, 0.3938, 0.3935, 0.3932, 0.393, 0.3927, 0.3925], ""http_5xx_rate"": [0.2764, 0.2762, 0.276, 0.2758, 0.2757, 0.2755, 0.2753, 0.2751, 0.2749, 0.2747], ""network_errors"": [9.5312, 9.5279, 9.5246, 9.5212, 9.5179, 9.5145, 9.5112, 9.5078, 9.5045, 9.5012], ""rps"": [194.9765, 194.9192, 194.8619, 194.8047, 194.7474, 194.6901, 194.6328, 194.5756, 194.5183, 194.461], ""p99_latency"": [129.8122, 129.8021, 129.792, 129.782, 129.7719, 129.7618, 129.7517, 129.7416, 129.7315, 129.7214]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00185_LATENCY_SPIKE,LATENCY_SPIKE,238.0,linear,120,6531.12,p95_latency,0.3007,linear regression: R2=0.0007 -> fit_quality=0.0007; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3007,True,"{""p99_latency"": 17654.18, ""p95_latency"": 6531.12}","{""p99_latency"": 0.032447, ""p95_latency"": 0.06475}","{""p99_latency"": 127.17, ""p95_latency"": 77.11, ""gc_pause_p99"": 29.98, ""p50_latency"": 77.06, ""error_rate"": 0.0016}","{""p99_latency"": [153.5084, 153.5733, 153.6382, 153.7031, 153.768, 153.8329, 153.8978, 153.9627, 154.0276, 154.0924], ""p95_latency"": [128.5246, 128.6541, 128.7836, 128.9131, 129.0426, 129.1721, 129.3016, 129.4311, 129.5606, 129.6901], ""gc_pause_p99"": [46.4222, 46.4245, 46.4267, 46.429, 46.4313, 46.4336, 46.4359, 46.4382, 46.4404, 46.4427], ""p50_latency"": [91.3989, 91.4192, 91.4395, 91.4599, 91.4802, 91.5005, 91.5209, 91.5412, 91.5615, 91.5819], ""error_rate"": [0.0147, 0.0147, 0.0148, 0.0148, 0.0148, 0.0148, 0.0149, 0.0149, 0.0149, 0.0149]}","{""p99_latency"": 700.0, ""p95_latency"": 500.0}"
ep_00186_BAD_DEPLOY,BAD_DEPLOY,238.0,linear,120,0.0,error_rate,0.3001,linear regression: R2=0.0001 -> fit_quality=0.0001; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3001,True,"{""error_rate"": 0.0, ""http_5xx_rate"": 8640.0}","{""error_rate"": 0.0, ""http_5xx_rate"": 1e-05}","{""error_rate"": 0.5227, ""http_5xx_rate"": 0.3136, ""http_4xx_rate"": 0.2091, ""network_errors"": 14.0, ""p99_latency"": 163.77}","{""error_rate"": [0.5836, 0.5836, 0.5836, 0.5837, 0.5837, 0.5837, 0.5838, 0.5838, 0.5838, 0.5839], ""http_5xx_rate"": [0.3502, 0.3503, 0.3503, 0.3503, 0.3503, 0.3503, 0.3504, 0.3504, 0.3504, 0.3504], ""http_4xx_rate"": [0.2335, 0.2335, 0.2335, 0.2335, 0.2335, 0.2335, 0.2335, 0.2336, 0.2336, 0.2336], ""network_errors"": [13.2042, 13.2039, 13.2035, 13.2032, 13.2028, 13.2025, 13.2021, 13.2018, 13.2015, 13.2011], ""p99_latency"": [148.2105, 148.2201, 148.2296, 148.2392, 148.2488, 148.2583, 148.2679, 148.2775, 148.287, 148.2966]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00187_CPU_SATURATION,CPU_SATURATION,238.0,linear,120,1064.66,cpu_utilization,0.3078,linear regression: R2=0.0078 -> fit_quality=0.0078; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3078,True,"{""cpu_utilization"": 1064.66, ""cpu_saturation"": 1068.98}","{""cpu_utilization"": 0.00928, ""cpu_saturation"": 9.2e-05}","{""cpu_utilization"": 80.12, ""cpu_saturation"": 0.8012, ""thread_pool_queue"": 127.0, ""rps"": 180.61, ""p99_latency"": 297.38}","{""cpu_utilization"": [88.7574, 88.7759, 88.7945, 88.8131, 88.8316, 88.8502, 88.8687, 88.8873, 88.9059, 88.9244], ""cpu_saturation"": [0.8876, 0.8878, 0.8879, 0.8881, 0.8883, 0.8885, 0.8887, 0.8889, 0.8891, 0.8892], ""thread_pool_queue"": [139.8807, 139.9151, 139.9495, 139.9838, 140.0182, 140.0526, 140.087, 140.1214, 140.1558, 140.1902], ""rps"": [199.6848, 199.7087, 199.7326, 199.7565, 199.7803, 199.8042, 199.8281, 199.852, 199.8759, 199.8998], ""p99_latency"": [338.1285, 338.0058, 337.883, 337.7603, 337.6375, 337.5148, 337.392, 337.2693, 337.1465, 337.0238]}","{""cpu_utilization"": 90.0, ""cpu_saturation"": 0.9}"
ep_00188_LATENCY_SPIKE,LATENCY_SPIKE,238.0,linear,120,,,0.3059,linear regression: R2=0.0059 -> fit_quality=0.0059; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3059,False,"{""p99_latency"": null, ""p95_latency"": null}","{""p99_latency"": -0.077971, ""p95_latency"": -0.03898}","{""p99_latency"": 123.16, ""p95_latency"": 121.83, ""gc_pause_p99"": 8.32, ""p50_latency"": 90.78, ""error_rate"": 0.0025}","{""p99_latency"": [131.0847, 130.9288, 130.7728, 130.6169, 130.4609, 130.305, 130.1491, 129.9931, 129.8372, 129.6812], ""p95_latency"": [108.5131, 108.4351, 108.3571, 108.2792, 108.2012, 108.1233, 108.0453, 107.9674, 107.8894, 107.8114], ""gc_pause_p99"": [27.976, 27.8233, 27.6706, 27.5179, 27.3652, 27.2126, 27.0599, 26.9072, 26.7545, 26.6018], ""p50_latency"": [89.0166, 89.0069, 88.9972, 88.9875, 88.9779, 88.9682, 88.9585, 88.9488, 88.9391, 88.9294], ""error_rate"": [0.0138, 0.0138, 0.0138, 0.0139, 0.0139, 0.0139, 0.0139, 0.014, 0.014, 0.014]}","{""p99_latency"": 700.0, ""p95_latency"": 500.0}"
ep_00189_DB_SLOWDOWN,DB_SLOWDOWN,238.0,linear,120,0.0,db_connection_wait,1.0,linear regression: R2=0.7463 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""db_p99"": 1006.14, ""active_connections"": 12506.6, ""db_connection_wait"": 0.0}","{""db_p99"": 1.27985, ""active_connections"": 0.059728, ""db_connection_wait"": 0.0}","{""db_p99"": 212.29, ""active_connections"": 53.0, ""db_connection_wait"": 52.16, ""db_connection_pool"": 0.4251, ""cache_hit_rate"": 0.9059, ""p99_latency"": 283.31}","{""db_p99"": [335.3056, 337.8653, 340.425, 342.9847, 345.5444, 348.1041, 350.6638, 353.2235, 355.7832, 358.3429], ""active_connections"": [86.0688, 86.1882, 86.3077, 86.4271, 86.5466, 86.666, 86.7855, 86.905, 87.0244, 87.1439], ""db_connection_wait"": [97.2218, 97.9735, 98.7253, 99.4771, 100.2288, 100.9806, 101.7323, 102.4841, 103.2359, 103.9876], ""db_connection_pool"": [0.5389, 0.5404, 0.5418, 0.5433, 0.5447, 0.5462, 0.5476, 0.5491, 0.5505, 0.552], ""cache_hit_rate"": [0.9544, 0.9544, 0.9544, 0.9544, 0.9544, 0.9545, 0.9545, 0.9545, 0.9545, 0.9545], ""p99_latency"": [437.2198, 440.4323, 443.6448, 446.8573, 450.0698, 453.2823, 456.4948, 459.7073, 462.9198, 466.1323]}","{""db_p99"": 1500.0, ""active_connections"": 800.0, ""db_connection_wait"": 50.0}"
ep_00190_CPU_SATURATION,CPU_SATURATION,238.0,linear,120,466.67,cpu_utilization,0.3171,linear regression: R2=0.0171 -> fit_quality=0.0171; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3171,True,"{""cpu_utilization"": 466.67, ""cpu_saturation"": 467.19}","{""cpu_utilization"": 0.0135, ""cpu_saturation"": 0.000135}","{""cpu_utilization"": 83.7, ""cpu_saturation"": 0.837, ""thread_pool_queue"": 130.0, ""rps"": 196.1, ""p99_latency"": 336.23}","{""cpu_utilization"": [88.8998, 88.9268, 88.9538, 88.9808, 89.0078, 89.0348, 89.0618, 89.0888, 89.1158, 89.1428], ""cpu_saturation"": [0.889, 0.8893, 0.8895, 0.8898, 0.8901, 0.8903, 0.8906, 0.8909, 0.8912, 0.8914], ""thread_pool_queue"": [141.2182, 141.3134, 141.4086, 141.5038, 141.599, 141.6942, 141.7894, 141.8846, 141.9798, 142.075], ""rps"": [203.6974, 203.7811, 203.8648, 203.9485, 204.0322, 204.116, 204.1997, 204.2834, 204.3671, 204.4508], ""p99_latency"": [332.4545, 332.2935, 332.1325, 331.9715, 331.8105, 331.6495, 331.4885, 331.3274, 331.1664, 331.0054]}","{""cpu_utilization"": 90.0, ""cpu_saturation"": 0.9}"
ep_00191_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,linear,120,0.0,cache_miss_rate,0.3592,linear regression: R2=0.0592 -> fit_quality=0.0592; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3592,True,"{""cache_miss_rate"": 0.0, ""db_p99"": 9501.97}","{""cache_miss_rate"": 0.0, ""db_p99"": 0.043717}","{""cache_miss_rate"": 0.9622, ""db_p99"": 84.6, ""cache_hit_rate"": 0.0378, ""active_connections"": 242.0, ""p99_latency"": 101.52}","{""cache_miss_rate"": [0.966, 0.9671, 0.9681, 0.9691, 0.9702, 0.9712, 0.9722, 0.9733, 0.9743, 0.9753], ""db_p99"": [83.2217, 83.3091, 83.3966, 83.484, 83.5714, 83.6589, 83.7463, 83.8337, 83.9212, 84.0086], ""cache_hit_rate"": [0.034, 0.0329, 0.0319, 0.0309, 0.0298, 0.0288, 0.0278, 0.0267, 0.0257, 0.0247], ""active_connections"": [265.164, 265.4141, 265.6642, 265.9143, 266.1644, 266.4145, 266.6646, 266.9147, 267.1648, 267.4148], ""p99_latency"": [94.0825, 94.043, 94.0035, 93.964, 93.9245, 93.885, 93.8455, 93.806, 93.7665, 93.727]}","{""cache_miss_rate"": 0.9, ""db_p99"": 500.0}"
ep_00192_RETRY_STORM,RETRY_STORM,238.0,exponential,120,0.0,rps,0.3486,exponential regression: log-space R2=0.0486 -> fit_quality=0.0486; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3486,True,"{""retry_count_per_request"": 1425.86, ""error_rate"": 2486.88, ""rps"": 0.0}","{""retry_count_per_request"": 0.00099, ""error_rate"": 7.6e-05, ""rps"": 0.0}","{""retry_count_per_request"": 0.5884, ""error_rate"": 0.0616, ""rps"": 553.02, ""active_connections"": 239.0, ""http_5xx_rate"": 0.0258, ""p99_latency"": 179.12}","{""retry_count_per_request"": [0.7635, 0.7654, 0.7674, 0.7694, 0.7713, 0.7733, 0.7753, 0.7773, 0.7793, 0.7813], ""error_rate"": [0.0844, 0.0846, 0.0847, 0.0849, 0.085, 0.0852, 0.0853, 0.0855, 0.0856, 0.0858], ""rps"": [642.0948, 642.7675, 643.4409, 644.115, 644.7899, 645.4654, 646.1416, 646.8186, 647.4963, 648.1747], ""active_connections"": [166.7713, 167.2448, 167.7196, 168.1957, 168.6732, 169.1521, 169.6323, 170.1139, 170.5968, 171.0811], ""http_5xx_rate"": [0.0291, 0.0292, 0.0293, 0.0294, 0.0295, 0.0296, 0.0297, 0.0298, 0.0299, 0.03], ""p99_latency"": [221.9811, 222.1366, 222.2923, 222.448, 222.6038, 222.7598, 222.9158, 223.072, 223.2283, 223.3847]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00193_MEMORY_LEAK,MEMORY_LEAK,238.0,linear,120,4970.12,memory_utilization,1.0,linear regression: R2=0.7550 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""heap_mb"": 14444.51, ""memory_utilization"": 4970.12}","{""heap_mb"": 0.203669, ""memory_utilization"": 0.000124}","{""heap_mb"": 558.1, ""memory_utilization"": 0.2825, ""gc_pause_p99"": 35.28, ""error_rate"": 0.0073, ""rps"": 209.44}","{""heap_mb"": [560.7163, 561.1237, 561.531, 561.9384, 562.3457, 562.753, 563.1604, 563.5677, 563.975, 564.3824], ""memory_utilization"": [0.2772, 0.2774, 0.2777, 0.2779, 0.2782, 0.2784, 0.2787, 0.2789, 0.2792, 0.2794], ""gc_pause_p99"": [36.1706, 36.3299, 36.4891, 36.6484, 36.8076, 36.9669, 37.1261, 37.2853, 37.4446, 37.6038], ""error_rate"": [0.0108, 0.0108, 0.0108, 0.0108, 0.0108, 0.0108, 0.0108, 0.0108, 0.0108, 0.0108], ""rps"": [201.4032, 201.3858, 201.3684, 201.351, 201.3336, 201.3163, 201.2989, 201.2815, 201.2641, 201.2467]}","{""heap_mb"": 3500.0, ""memory_utilization"": 0.9}"
ep_00194_ERROR_STORM,ERROR_STORM,238.0,linear,120,2132.72,error_rate,0.3036,linear regression: R2=0.0036 -> fit_quality=0.0036; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3036,True,"{""error_rate"": 2132.72, ""http_5xx_rate"": 4140.0}","{""error_rate"": 9.4e-05, ""http_5xx_rate"": 7e-05}","{""error_rate"": 0.3003, ""http_5xx_rate"": 0.2102, ""network_errors"": 9.0, ""rps"": 207.8, ""p99_latency"": 144.55}","{""error_rate"": [0.4078, 0.408, 0.4082, 0.4084, 0.4086, 0.4088, 0.409, 0.4091, 0.4093, 0.4095], ""http_5xx_rate"": [0.2856, 0.2858, 0.2859, 0.286, 0.2862, 0.2863, 0.2865, 0.2866, 0.2867, 0.2869], ""network_errors"": [9.9399, 9.9488, 9.9578, 9.9667, 9.9756, 9.9845, 9.9935, 10.0024, 10.0113, 10.0202], ""rps"": [197.9132, 197.8567, 197.8002, 197.7437, 197.6872, 197.6307, 197.5742, 197.5177, 197.4612, 197.4047], ""p99_latency"": [135.0177, 135.0781, 135.1385, 135.199, 135.2594, 135.3198, 135.3802, 135.4406, 135.5011, 135.5615]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00195_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,linear,120,0.0,cache_miss_rate,0.3119,linear regression: R2=0.0119 -> fit_quality=0.0119; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3119,True,"{""cache_miss_rate"": 0.0, ""db_p99"": null}","{""cache_miss_rate"": 0.0, ""db_p99"": -0.008281}","{""cache_miss_rate"": 0.927, ""db_p99"": 69.67, ""cache_hit_rate"": 0.073, ""active_connections"": 218.0, ""p99_latency"": 83.61}","{""cache_miss_rate"": [0.94, 0.9403, 0.9406, 0.9409, 0.9412, 0.9415, 0.9418, 0.942, 0.9423, 0.9426], ""db_p99"": [77.6554, 77.6388, 77.6222, 77.6057, 77.5891, 77.5726, 77.556, 77.5394, 77.5229, 77.5063], ""cache_hit_rate"": [0.06, 0.0597, 0.0594, 0.0591, 0.0588, 0.0585, 0.0582, 0.058, 0.0577, 0.0574], ""active_connections"": [255.2174, 255.2568, 255.2962, 255.3356, 255.375, 255.4144, 255.4538, 255.4932, 255.5326, 255.572], ""p99_latency"": [91.6856, 91.6285, 91.5714, 91.5143, 91.4572, 91.4002, 91.3431, 91.286, 91.2289, 91.1719]}","{""cache_miss_rate"": 0.9, ""db_p99"": 500.0}"
ep_00196_QUEUE_BACKUP,QUEUE_BACKUP,238.0,linear,120,0.0,thread_pool_queue,1.0,linear regression: R2=0.9958 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""queue_lag"": 30.43, ""thread_pool_queue"": 0.0}","{""queue_lag"": 1.807158, ""thread_pool_queue"": 0.0}","{""queue_lag"": 445.0, ""thread_pool_queue"": 500.0, ""p99_latency"": 759.43, ""rps"": 200.41, ""error_rate"": 0.0115}","{""queue_lag"": [439.2831, 442.8974, 446.5117, 450.126, 453.7403, 457.3547, 460.969, 464.5833, 468.1976, 471.8119], ""thread_pool_queue"": [621.8571, 626.1833, 630.5094, 634.8356, 639.1617, 643.4879, 647.814, 652.1402, 656.4664, 660.7925], ""p99_latency"": [745.1348, 750.4908, 755.8468, 761.2028, 766.5588, 771.9147, 777.2707, 782.6267, 787.9827, 793.3387], ""rps"": [196.872, 196.8298, 196.7876, 196.7454, 196.7031, 196.6609, 196.6187, 196.5764, 196.5342, 196.492], ""error_rate"": [0.0082, 0.0082, 0.0081, 0.0081, 0.0081, 0.0081, 0.0081, 0.008, 0.008, 0.008]}","{""queue_lag"": 500.0, ""thread_pool_queue"": 100.0}"
ep_00197_BAD_DEPLOY,BAD_DEPLOY,238.0,linear,120,0.0,error_rate,0.3,linear regression: R2=0.0000 -> fit_quality=0.0000; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3000,True,"{""error_rate"": 0.0, ""http_5xx_rate"": 6144.29}","{""error_rate"": 0.0, ""http_5xx_rate"": 6e-06}","{""error_rate"": 0.6014, ""http_5xx_rate"": 0.3609, ""http_4xx_rate"": 0.2406, ""network_errors"": 15.0, ""p99_latency"": 161.7}","{""error_rate"": [0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603], ""http_5xx_rate"": [0.3619, 0.3619, 0.3619, 0.3619, 0.3619, 0.3619, 0.3619, 0.362, 0.362, 0.362], ""http_4xx_rate"": [0.2413, 0.2413, 0.2413, 0.2413, 0.2413, 0.2413, 0.2413, 0.2413, 0.2413, 0.2413], ""network_errors"": [13.6178, 13.6175, 13.6173, 13.617, 13.6168, 13.6165, 13.6162, 13.616, 13.6157, 13.6155], ""p99_latency"": [148.9667, 148.9618, 148.9568, 148.9519, 148.9469, 148.9419, 148.937, 148.932, 148.9271, 148.9221]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00198_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,linear,120,0.0,cache_miss_rate,0.3001,linear regression: R2=0.0001 -> fit_quality=0.0001; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3001,True,"{""cache_miss_rate"": 0.0, ""db_p99"": 130961.66}","{""cache_miss_rate"": 0.0, ""db_p99"": 0.00313}","{""cache_miss_rate"": 0.9722, ""db_p99"": 90.09, ""cache_hit_rate"": 0.0278, ""active_connections"": 312.0, ""p99_latency"": 108.11}","{""cache_miss_rate"": [0.9298, 0.9297, 0.9297, 0.9297, 0.9297, 0.9297, 0.9297, 0.9297, 0.9297, 0.9296], ""db_p99"": [79.4274, 79.4336, 79.4399, 79.4462, 79.4524, 79.4587, 79.4649, 79.4712, 79.4775, 79.4837], ""cache_hit_rate"": [0.0702, 0.0703, 0.0703, 0.0703, 0.0703, 0.0703, 0.0703, 0.0703, 0.0703, 0.0704], ""active_connections"": [253.3861, 253.3413, 253.2964, 253.2516, 253.2067, 253.1618, 253.117, 253.0721, 253.0273, 252.9824], ""p99_latency"": [95.3127, 95.3203, 95.3278, 95.3353, 95.3428, 95.3503, 95.3578, 95.3653, 95.3729, 95.3804]}","{""cache_miss_rate"": 0.9, ""db_p99"": 500.0}"
ep_00199_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,linear,120,29.3,upstream_timeout_rate,0.3613,linear regression: R2=0.0613 -> fit_quality=0.0613; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3613,True,"{""p99_latency"": 273.64, ""upstream_timeout_rate"": 29.3}","{""p99_latency"": 0.527327, ""upstream_timeout_rate"": 0.000273}","{""p99_latency"": 855.7, ""upstream_timeout_rate"": 0.492, ""network_errors"": 15.0, ""rps"": 218.46, ""error_rate"": 0.3936}","{""p99_latency"": [828.4769, 829.5315, 830.5862, 831.6408, 832.6955, 833.7501, 834.8048, 835.8594, 836.9141, 837.9688], ""upstream_timeout_rate"": [0.4882, 0.4887, 0.4892, 0.4898, 0.4903, 0.4909, 0.4914, 0.492, 0.4925, 0.4931], ""network_errors"": [16.6576, 16.6788, 16.7, 16.7212, 16.7424, 16.7636, 16.7848, 16.806, 16.8272, 16.8484], ""rps"": [200.6803, 200.6876, 200.6949, 200.7022, 200.7095, 200.7167, 200.724, 200.7313, 200.7386, 200.7459], ""error_rate"": [0.3905, 0.3909, 0.3913, 0.3918, 0.3922, 0.3926, 0.3931, 0.3935, 0.3939, 0.3944]}","{""p99_latency"": 1000.0, ""upstream_timeout_rate"": 0.5}"
ep_00200_BAD_DEPLOY,BAD_DEPLOY,238.0,linear,120,75.43,error_rate,0.3197,linear regression: R2=0.0197 -> fit_quality=0.0197; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3197,True,"{""error_rate"": 75.43, ""http_5xx_rate"": 672.55}","{""error_rate"": 0.000276, ""http_5xx_rate"": 0.000167}","{""error_rate"": 0.4792, ""http_5xx_rate"": 0.2875, ""http_4xx_rate"": 0.1917, ""network_errors"": 12.0, ""p99_latency"": 172.66}","{""error_rate"": [0.6265, 0.6271, 0.6276, 0.6282, 0.6287, 0.6293, 0.6298, 0.6304, 0.6309, 0.6315], ""http_5xx_rate"": [0.3761, 0.3764, 0.3768, 0.3771, 0.3774, 0.3778, 0.3781, 0.3784, 0.3788, 0.3791], ""http_4xx_rate"": [0.2506, 0.2509, 0.2511, 0.2513, 0.2515, 0.2517, 0.252, 0.2522, 0.2524, 0.2526], ""network_errors"": [13.9083, 13.9164, 13.9245, 13.9326, 13.9408, 13.9489, 13.957, 13.9651, 13.9733, 13.9814], ""p99_latency"": [159.1106, 159.264, 159.4174, 159.5708, 159.7242, 159.8776, 160.031, 160.1844, 160.3378, 160.4912]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00201_LATENCY_SPIKE,LATENCY_SPIKE,238.0,linear,120,,,0.3025,linear regression: R2=0.0025 -> fit_quality=0.0025; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3025,False,"{""p99_latency"": null, ""p95_latency"": null}","{""p99_latency"": -0.029911, ""p95_latency"": -0.029191}","{""p99_latency"": 125.39, ""p95_latency"": 89.23, ""gc_pause_p99"": 11.11, ""p50_latency"": 85.0, ""error_rate"": 0.0067}","{""p99_latency"": [124.6959, 124.6361, 124.5763, 124.5164, 124.4566, 124.3968, 124.337, 124.2772, 124.2173, 124.1575], ""p95_latency"": [107.3594, 107.3011, 107.2427, 107.1843, 107.1259, 107.0675, 107.0091, 106.9508, 106.8924, 106.834], ""gc_pause_p99"": [25.1173, 25.1226, 25.128, 25.1333, 25.1386, 25.1439, 25.1493, 25.1546, 25.1599, 25.1652], ""p50_latency"": [92.2189, 92.2343, 92.2498, 92.2653, 92.2807, 92.2962, 92.3116, 92.3271, 92.3426, 92.358], ""error_rate"": [0.0113, 0.0113, 0.0113, 0.0113, 0.0113, 0.0113, 0.0113, 0.0113, 0.0113, 0.0113]}","{""p99_latency"": 700.0, ""p95_latency"": 500.0}"
ep_00202_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,linear,120,3572.25,queue_lag,0.316,linear regression: R2=0.0160 -> fit_quality=0.0160; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3160,True,"{""iops_utilization"": 709012.53, ""queue_lag"": 3572.25, ""disk_read_latency"": 19580.78, ""disk_write_latency"": 17755.19}","{""iops_utilization"": 0.000133, ""queue_lag"": 0.009238, ""disk_read_latency"": 0.019734, ""disk_write_latency"": 0.021033}","{""iops_utilization"": 0.8947, ""queue_lag"": 17.0, ""disk_read_latency"": 113.6, ""disk_write_latency"": 126.56, ""rps"": 194.45, ""p99_latency"": 695.32}","{""iops_utilization"": [0.9322, 0.9325, 0.9327, 0.933, 0.9333, 0.9335, 0.9338, 0.9341, 0.9343, 0.9346], ""queue_lag"": [10.0595, 10.078, 10.0965, 10.115, 10.1334, 10.1519, 10.1704, 10.1889, 10.2073, 10.2258], ""disk_read_latency"": [99.8017, 99.8412, 99.8807, 99.9201, 99.9596, 99.9991, 100.0385, 100.078, 100.1175, 100.1569], ""disk_write_latency"": [106.5217, 106.5638, 106.6058, 106.6479, 106.69, 106.732, 106.7741, 106.8162, 106.8582, 106.9003], ""rps"": [197.5657, 197.5845, 197.6033, 197.6221, 197.641, 197.6598, 197.6786, 197.6974, 197.7163, 197.7351], ""p99_latency"": [687.6707, 692.72, 697.7693, 702.8186, 707.8679, 712.9173, 717.9666, 723.0159, 728.0652, 733.1145]}","{""iops_utilization"": 95.0, ""queue_lag"": 50.0, ""disk_read_latency"": 500.0, ""disk_write_latency"": 500.0}"
ep_00203_CPU_SATURATION,CPU_SATURATION,238.0,linear,120,,,0.3116,linear regression: R2=0.0116 -> fit_quality=0.0116; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3116,False,"{""cpu_utilization"": null, ""cpu_saturation"": null}","{""cpu_utilization"": -0.005887, ""cpu_saturation"": -5.9e-05}","{""cpu_utilization"": 87.52, ""cpu_saturation"": 0.8752, ""thread_pool_queue"": 138.0, ""rps"": 184.74, ""p99_latency"": 350.87}","{""cpu_utilization"": [87.2359, 87.2241, 87.2123, 87.2006, 87.1888, 87.177, 87.1652, 87.1535, 87.1417, 87.1299], ""cpu_saturation"": [0.8724, 0.8722, 0.8721, 0.872, 0.8719, 0.8718, 0.8717, 0.8715, 0.8714, 0.8713], ""thread_pool_queue"": [136.822, 136.802, 136.7819, 136.7619, 136.7419, 136.7219, 136.7019, 136.6818, 136.6618, 136.6418], ""rps"": [198.6851, 198.6842, 198.6833, 198.6825, 198.6816, 198.6807, 198.6799, 198.679, 198.6781, 198.6772], ""p99_latency"": [340.9532, 340.92, 340.8868, 340.8537, 340.8205, 340.7873, 340.7541, 340.721, 340.6878, 340.6546]}","{""cpu_utilization"": 90.0, ""cpu_saturation"": 0.9}"
ep_00204_RETRY_STORM,RETRY_STORM,238.0,exponential,120,0.0,rps,0.3945,exponential regression: log-space R2=0.0945 -> fit_quality=0.0945; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3945,True,"{""retry_count_per_request"": 539.13, ""error_rate"": 888.24, ""rps"": 0.0}","{""retry_count_per_request"": 0.002615, ""error_rate"": 0.00021, ""rps"": 0.0}","{""retry_count_per_request"": 0.5901, ""error_rate"": 0.0632, ""rps"": 554.04, ""active_connections"": 106.0, ""http_5xx_rate"": 0.0191, ""p99_latency"": 143.73}","{""retry_count_per_request"": [0.8226, 0.8277, 0.8329, 0.838, 0.8432, 0.8485, 0.8537, 0.859, 0.8643, 0.8697], ""error_rate"": [0.0888, 0.0892, 0.0896, 0.09, 0.0904, 0.0909, 0.0913, 0.0917, 0.0921, 0.0926], ""rps"": [645.735, 647.2337, 648.7358, 650.2415, 651.7506, 653.2632, 654.7794, 656.299, 657.8222, 659.3489], ""active_connections"": [134.9978, 135.1101, 135.2225, 135.335, 135.4476, 135.5602, 135.673, 135.7858, 135.8988, 136.0118], ""http_5xx_rate"": [0.0306, 0.0307, 0.0309, 0.0311, 0.0313, 0.0315, 0.0317, 0.0319, 0.0321, 0.0323], ""p99_latency"": [214.7082, 214.9269, 215.1458, 215.3649, 215.5843, 215.8039, 216.0237, 216.2437, 216.464, 216.6845]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
