episode_id,failure_mode,elapsed_s,algorithm_used,history_steps,time_to_failure,earliest_ttf_feature,forecast_confidence,confidence_reason,threshold_crossed,feature_ttfs_json,feature_slopes_json,current_values_json,predictions_json,critical_thresholds_json
ep_00298_CASCADING_FAILURE,CASCADING_FAILURE,238.0,pmdarima,120,0.0,p99_latency,1.0,pmdarima auto_arima: noise_ratio=0.1242 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""p99_latency"": 0.0, ""error_rate"": 0.0, ""cpu_utilization"": null}","{""p99_latency"": 0.0, ""error_rate"": 0.0, ""cpu_utilization"": -0.053337}","{""p99_latency"": 1509.97, ""error_rate"": 0.6879, ""cpu_utilization"": 83.67, ""db_p99"": 262.3, ""active_connections"": 360.0, ""cache_miss_rate"": 0.61}","{""p99_latency"": [1521.6117, 1521.6117, 1521.6117, 1521.6117, 1521.6117, 1521.6117, 1521.6117, 1521.6117, 1521.6117, 1521.6117], ""error_rate"": [0.7142, 0.7159, 0.7226, 0.7284, 0.7343, 0.7402, 0.7461, 0.752, 0.7579, 0.7638], ""cpu_utilization"": [82.0171, 80.9542, 80.452, 80.452, 80.452, 80.452, 80.452, 80.452, 80.452, 80.452], ""db_p99"": [219.7944, 210.4185, 208.3504, 207.8942, 207.7936, 207.7714, 207.7665, 207.7654, 207.7652, 207.7651], ""active_connections"": [323.0211, 313.5199, 311.0787, 310.4515, 310.2904, 310.249, 310.2383, 310.2356, 310.2349, 310.2347], ""cache_miss_rate"": [0.6126, 0.6126, 0.6126, 0.6126, 0.6126, 0.6126, 0.6126, 0.6126, 0.6126, 0.6126]}","{""p99_latency"": 1500.0, ""error_rate"": 0.5, ""cpu_utilization"": 90.0}"
ep_00299_RETRY_STORM,RETRY_STORM,238.0,pmdarima,120,0.0,rps,0.8593,pmdarima auto_arima: noise_ratio=0.2204 -> fit_quality=0.5593; 120/20 history cycles -> data_quality=0.3000; total confidence=0.8593,True,"{""retry_count_per_request"": null, ""error_rate"": null, ""rps"": 0.0}","{""retry_count_per_request"": -0.001533, ""error_rate"": -0.000359, ""rps"": 0.0}","{""retry_count_per_request"": 0.709, ""error_rate"": 0.087, ""rps"": 625.38, ""active_connections"": 89.0, ""http_5xx_rate"": 0.0262, ""p99_latency"": 208.34}","{""retry_count_per_request"": [0.6525, 0.6854, 0.6434, 0.6656, 0.6387, 0.6536, 0.6363, 0.6463, 0.6351, 0.6419], ""error_rate"": [0.0817, 0.0796, 0.0778, 0.0767, 0.0759, 0.0754, 0.0751, 0.0748, 0.0747, 0.0746], ""rps"": [592.1421, 627.138, 594.5452, 617.4626, 594.8142, 609.593, 593.6536, 602.95, 591.5385, 597.1433], ""active_connections"": [147.8941, 158.9591, 158.9591, 158.9591, 158.9591, 158.9591, 158.9591, 158.9591, 158.9591, 158.9591], ""http_5xx_rate"": [0.0253, 0.0249, 0.0247, 0.0246, 0.0246, 0.0245, 0.0245, 0.0245, 0.0245, 0.0245], ""p99_latency"": [217.95, 212.2087, 212.3286, 212.3993, 212.4409, 212.4654, 212.4798, 212.4884, 212.4934, 212.4963]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00300_CASCADING_FAILURE,CASCADING_FAILURE,238.0,pmdarima,120,0.0,p99_latency,1.0,pmdarima auto_arima: noise_ratio=0.1146 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""p99_latency"": 0.0, ""error_rate"": 0.0, ""cpu_utilization"": 0.0}","{""p99_latency"": 0.0, ""error_rate"": 0.0, ""cpu_utilization"": 0.0}","{""p99_latency"": 1563.78, ""error_rate"": 0.7474, ""cpu_utilization"": 91.0, ""db_p99"": 118.53, ""active_connections"": 371.0, ""cache_miss_rate"": 0.6308}","{""p99_latency"": [1565.5047, 1565.0499, 1565.1698, 1565.1382, 1565.1465, 1565.1443, 1565.1449, 1565.1447, 1565.1448, 1565.1448], ""error_rate"": [0.7338, 0.6999, 0.7258, 0.706, 0.7211, 0.7096, 0.7184, 0.7117, 0.7168, 0.7129], ""cpu_utilization"": [81.7323, 81.7323, 81.7323, 81.7323, 81.7323, 81.7323, 81.7323, 81.7323, 81.7323, 81.7323], ""db_p99"": [165.1243, 165.1243, 165.1243, 165.1243, 165.1243, 165.1243, 165.1243, 165.1243, 165.1243, 165.1243], ""active_connections"": [325.8181, 317.5927, 316.0953, 315.8227, 315.7731, 315.7641, 315.7624, 315.7621, 315.7621, 315.7621], ""cache_miss_rate"": [0.6308, 0.6308, 0.6308, 0.6308, 0.6308, 0.6308, 0.6308, 0.6308, 0.6308, 0.6308]}","{""p99_latency"": 1500.0, ""error_rate"": 0.5, ""cpu_utilization"": 90.0}"
ep_00301_QUEUE_BACKUP,QUEUE_BACKUP,238.0,pmdarima,120,0.0,thread_pool_queue,1.0,pmdarima auto_arima: noise_ratio=0.0458 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""queue_lag"": 31.47, ""thread_pool_queue"": 0.0}","{""queue_lag"": 1.874574, ""thread_pool_queue"": 0.0}","{""queue_lag"": 441.0, ""thread_pool_queue"": 500.0, ""p99_latency"": 795.74, ""rps"": 192.29, ""error_rate"": 0.014}","{""queue_lag"": [442.2427, 448.2062, 451.0737, 454.7616, 458.6354, 462.2187, 465.9351, 469.6354, 473.3163, 477.0123], ""thread_pool_queue"": [506.0886, 509.3388, 513.9122, 517.8687, 522.1128, 526.2228, 530.3954, 534.5388, 538.6958, 542.8465], ""p99_latency"": [779.2565, 802.1099, 801.1469, 807.2522, 814.3002, 818.9086, 825.0139, 830.6667, 836.2662, 842.0169], ""rps"": [199.2502, 199.2502, 199.2502, 199.2502, 199.2502, 199.2502, 199.2502, 199.2502, 199.2502, 199.2502], ""error_rate"": [0.0098, 0.0098, 0.0098, 0.0098, 0.0098, 0.0098, 0.0098, 0.0098, 0.0098, 0.0098]}","{""queue_lag"": 500.0, ""thread_pool_queue"": 100.0}"
ep_00302_RETRY_STORM,RETRY_STORM,238.0,pmdarima,120,0.0,rps,0.9528,pmdarima auto_arima: noise_ratio=0.1736 -> fit_quality=0.6528; 120/20 history cycles -> data_quality=0.3000; total confidence=0.9528,True,"{""retry_count_per_request"": null, ""error_rate"": null, ""rps"": 0.0}","{""retry_count_per_request"": -0.0, ""error_rate"": -0.0, ""rps"": 0.0}","{""retry_count_per_request"": 0.603, ""error_rate"": 0.0735, ""rps"": 561.79, ""active_connections"": 213.0, ""http_5xx_rate"": 0.025, ""p99_latency"": 185.0}","{""retry_count_per_request"": [0.6715, 0.6715, 0.6715, 0.6715, 0.6715, 0.6715, 0.6715, 0.6715, 0.6715, 0.6715], ""error_rate"": [0.0774, 0.0774, 0.0774, 0.0774, 0.0774, 0.0774, 0.0774, 0.0774, 0.0774, 0.0774], ""rps"": [602.8769, 602.8769, 602.8769, 602.8769, 602.8769, 602.8769, 602.8769, 602.8769, 602.8769, 602.8769], ""active_connections"": [192.764, 192.5139, 188.9199, 188.8311, 188.1923, 188.1686, 188.055, 188.0494, 188.0291, 188.0279], ""http_5xx_rate"": [0.0252, 0.0252, 0.0252, 0.0252, 0.0252, 0.0252, 0.0252, 0.0252, 0.0252, 0.0252], ""p99_latency"": [227.2786, 220.9045, 215.3797, 217.1905, 217.765, 217.4006, 217.3674, 217.4283, 217.4242, 217.4155]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00303_DB_SLOWDOWN,DB_SLOWDOWN,238.0,pmdarima,120,0.0,db_connection_wait,0.5669,pmdarima auto_arima: noise_ratio=0.3665 -> fit_quality=0.2669; 120/20 history cycles -> data_quality=0.3000; total confidence=0.5669,True,"{""db_p99"": 2946.09, ""active_connections"": null, ""db_connection_wait"": 0.0}","{""db_p99"": 0.377126, ""active_connections"": 0.0, ""db_connection_wait"": 0.0}","{""db_p99"": 388.95, ""active_connections"": 109.0, ""db_connection_wait"": 114.02, ""db_connection_pool"": 0.5332, ""cache_hit_rate"": 0.9105, ""p99_latency"": 502.57}","{""db_p99"": [350.8008, 362.0543, 369.4748, 364.1177, 363.6088, 365.2671, 364.9212, 364.5564, 364.7614, 364.8036], ""active_connections"": [80.213, 80.213, 80.213, 80.213, 80.213, 80.213, 80.213, 80.213, 80.213, 80.213], ""db_connection_wait"": [104.5606, 106.549, 107.4167, 108.2843, 109.1519, 110.0195, 110.8871, 111.7547, 112.6223, 113.4899], ""db_connection_pool"": [0.5016, 0.5186, 0.514, 0.5171, 0.5183, 0.5196, 0.5211, 0.5224, 0.5239, 0.5253], ""cache_hit_rate"": [0.951, 0.951, 0.951, 0.951, 0.951, 0.951, 0.951, 0.951, 0.951, 0.951], ""p99_latency"": [459.0917, 470.0205, 479.0441, 473.8172, 472.6881, 474.387, 474.2656, 473.8362, 473.977, 474.0579]}","{""db_p99"": 1500.0, ""active_connections"": 800.0, ""db_connection_wait"": 50.0}"
ep_00304_ERROR_STORM,ERROR_STORM,238.0,pmdarima,120,250.56,error_rate,0.7356,pmdarima auto_arima: noise_ratio=0.2822 -> fit_quality=0.4356; 120/20 history cycles -> data_quality=0.3000; total confidence=0.7356,True,"{""error_rate"": 250.56, ""http_5xx_rate"": 620.14}","{""error_rate"": 0.000573, ""http_5xx_rate"": 0.000404}","{""error_rate"": 0.3565, ""http_5xx_rate"": 0.2495, ""network_errors"": 7.0, ""rps"": 205.0, ""p99_latency"": 151.64}","{""error_rate"": [0.3733, 0.3767, 0.3809, 0.3825, 0.3837, 0.3842, 0.3846, 0.3848, 0.3849, 0.385], ""http_5xx_rate"": [0.2611, 0.2635, 0.2664, 0.2675, 0.2684, 0.2688, 0.269, 0.2692, 0.2693, 0.2693], ""network_errors"": [8.4286, 8.6271, 8.884, 8.9516, 9.0022, 9.0201, 9.0307, 9.0351, 9.0374, 9.0384], ""rps"": [201.9541, 201.5493, 201.4955, 201.4883, 201.4874, 201.4873, 201.4872, 201.4872, 201.4872, 201.4872], ""p99_latency"": [132.8743, 132.8743, 132.8743, 132.8743, 132.8743, 132.8743, 132.8743, 132.8743, 132.8743, 132.8743]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00305_CPU_SATURATION,CPU_SATURATION,238.0,pmdarima,120,0.0,cpu_utilization,1.0,pmdarima auto_arima: noise_ratio=0.0666 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""cpu_utilization"": 0.0, ""cpu_saturation"": 0.0}","{""cpu_utilization"": 0.0, ""cpu_saturation"": 0.0}","{""cpu_utilization"": 91.04, ""cpu_saturation"": 0.9104, ""thread_pool_queue"": 145.0, ""rps"": 200.96, ""p99_latency"": 288.93}","{""cpu_utilization"": [87.7289, 87.7289, 87.7289, 87.7289, 87.7289, 87.7289, 87.7289, 87.7289, 87.7289, 87.7289], ""cpu_saturation"": [0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773], ""thread_pool_queue"": [139.7123, 139.7123, 139.7123, 139.7123, 139.7123, 139.7123, 139.7123, 139.7123, 139.7123, 139.7123], ""rps"": [197.7454, 197.7454, 197.7454, 197.7454, 197.7454, 197.7454, 197.7454, 197.7454, 197.7454, 197.7454], ""p99_latency"": [342.8577, 342.8577, 342.8577, 342.8577, 342.8577, 342.8577, 342.8577, 342.8577, 342.8577, 342.8577]}","{""cpu_utilization"": 90.0, ""cpu_saturation"": 0.9}"
ep_00306_RETRY_STORM,RETRY_STORM,238.0,pmdarima,120,0.0,rps,0.9221,pmdarima auto_arima: noise_ratio=0.1890 -> fit_quality=0.6221; 120/20 history cycles -> data_quality=0.3000; total confidence=0.9221,True,"{""retry_count_per_request"": null, ""error_rate"": null, ""rps"": 0.0}","{""retry_count_per_request"": 0.0, ""error_rate"": 0.0, ""rps"": 0.0}","{""retry_count_per_request"": 0.5722, ""error_rate"": 0.0695, ""rps"": 543.35, ""active_connections"": 250.0, ""http_5xx_rate"": 0.0214, ""p99_latency"": 134.45}","{""retry_count_per_request"": [0.6657, 0.6657, 0.6657, 0.6657, 0.6657, 0.6657, 0.6657, 0.6657, 0.6657, 0.6657], ""error_rate"": [0.0761, 0.0761, 0.0761, 0.0761, 0.0761, 0.0761, 0.0761, 0.0761, 0.0761, 0.0761], ""rps"": [599.2231, 599.2231, 599.2231, 599.2231, 599.2231, 599.2231, 599.2231, 599.2231, 599.2231, 599.2231], ""active_connections"": [186.3165, 170.1208, 170.1208, 170.1208, 170.1208, 170.1208, 170.1208, 170.1208, 170.1208, 170.1208], ""http_5xx_rate"": [0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025], ""p99_latency"": [208.5686, 208.5686, 208.5686, 208.5686, 208.5686, 208.5686, 208.5686, 208.5686, 208.5686, 208.5686]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00307_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,pmdarima,120,3141.84,queue_lag,1.0,pmdarima auto_arima: noise_ratio=0.0797 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""iops_utilization"": 194890.26, ""queue_lag"": 3141.84, ""disk_read_latency"": null, ""disk_write_latency"": null}","{""iops_utilization"": 0.000483, ""queue_lag"": 0.014005, ""disk_read_latency"": -0.0, ""disk_write_latency"": -0.0}","{""iops_utilization"": 0.8621, ""queue_lag"": 6.0, ""disk_read_latency"": 109.19, ""disk_write_latency"": 128.46, ""rps"": 217.6, ""p99_latency"": 583.34}","{""iops_utilization"": [0.8985, 0.9086, 0.9114, 0.9122, 0.9124, 0.9124, 0.9124, 0.9125, 0.9125, 0.9125], ""queue_lag"": [8.8922, 9.4057, 9.4057, 9.4057, 9.4057, 9.4057, 9.4057, 9.4057, 9.4057, 9.4057], ""disk_read_latency"": [93.578, 93.578, 93.578, 93.578, 93.578, 93.578, 93.578, 93.578, 93.578, 93.578], ""disk_write_latency"": [97.7923, 97.7923, 97.7923, 97.7923, 97.7923, 97.7923, 97.7923, 97.7923, 97.7923, 97.7923], ""rps"": [197.579, 197.579, 197.579, 197.579, 197.579, 197.579, 197.579, 197.579, 197.579, 197.579], ""p99_latency"": [607.7552, 612.1415, 616.5278, 620.9141, 625.3004, 629.6867, 634.073, 638.4593, 642.8456, 647.2319]}","{""iops_utilization"": 95.0, ""queue_lag"": 50.0, ""disk_read_latency"": 500.0, ""disk_write_latency"": 500.0}"
ep_00309_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,pmdarima,120,174398.52,iops_utilization,1.0,pmdarima auto_arima: noise_ratio=0.0422 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""iops_utilization"": 174398.52, ""queue_lag"": null, ""disk_read_latency"": null, ""disk_write_latency"": null}","{""iops_utilization"": 0.00054, ""queue_lag"": -0.002187, ""disk_read_latency"": -0.0, ""disk_write_latency"": -0.0}","{""iops_utilization"": 0.8248, ""queue_lag"": 19.0, ""disk_read_latency"": 88.83, ""disk_write_latency"": 83.23, ""rps"": 183.71, ""p99_latency"": 581.45}","{""iops_utilization"": [0.9024, 0.9222, 0.9222, 0.9222, 0.9222, 0.9222, 0.9222, 0.9222, 0.9222, 0.9222], ""queue_lag"": [10.0794, 9.8663, 10.0374, 9.9, 10.0104, 9.9217, 9.9929, 9.9358, 9.9817, 9.9448], ""disk_read_latency"": [99.9843, 99.9843, 99.9843, 99.9843, 99.9843, 99.9843, 99.9843, 99.9843, 99.9843, 99.9843], ""disk_write_latency"": [105.4189, 105.4189, 105.4189, 105.4189, 105.4189, 105.4189, 105.4189, 105.4189, 105.4189, 105.4189], ""rps"": [197.0793, 197.0793, 197.0793, 197.0793, 197.0793, 197.0793, 197.0793, 197.0793, 197.0793, 197.0793], ""p99_latency"": [739.6484, 748.082, 713.4956, 709.7839, 717.2459, 718.4657, 716.8782, 716.5234, 716.856, 716.9524]}","{""iops_utilization"": 95.0, ""queue_lag"": 50.0, ""disk_read_latency"": 500.0, ""disk_write_latency"": 500.0}"
ep_00310_CPU_SATURATION,CPU_SATURATION,238.0,pmdarima,120,,,1.0,pmdarima auto_arima: noise_ratio=0.1014 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,False,"{""cpu_utilization"": null, ""cpu_saturation"": null}","{""cpu_utilization"": -0.006207, ""cpu_saturation"": -6.3e-05}","{""cpu_utilization"": 86.24, ""cpu_saturation"": 0.8624, ""thread_pool_queue"": 139.0, ""rps"": 147.1, ""p99_latency"": 349.92}","{""cpu_utilization"": [88.0594, 87.8318, 87.8318, 87.8318, 87.8318, 87.8318, 87.8318, 87.8318, 87.8318, 87.8318], ""cpu_saturation"": [0.8806, 0.8783, 0.8783, 0.8783, 0.8783, 0.8783, 0.8783, 0.8783, 0.8783, 0.8783], ""thread_pool_queue"": [139.0, 139.0, 139.0, 139.0, 139.0, 139.0, 139.0, 139.0, 139.0, 139.0], ""rps"": [177.028, 180.234, 190.2948, 192.4135, 195.9072, 196.9693, 198.2175, 198.6961, 199.1526, 199.3569], ""p99_latency"": [352.5598, 351.95, 351.95, 351.95, 351.95, 351.95, 351.95, 351.95, 351.95, 351.95]}","{""cpu_utilization"": 90.0, ""cpu_saturation"": 0.9}"
ep_00311_BAD_DEPLOY,BAD_DEPLOY,238.0,pmdarima,120,0.0,error_rate,0.8483,pmdarima auto_arima: noise_ratio=0.2259 -> fit_quality=0.5483; 120/20 history cycles -> data_quality=0.3000; total confidence=0.8483,True,"{""error_rate"": 0.0, ""http_5xx_rate"": null}","{""error_rate"": 0.0, ""http_5xx_rate"": 0.0}","{""error_rate"": 0.6373, ""http_5xx_rate"": 0.3824, ""http_4xx_rate"": 0.2549, ""network_errors"": 16.0, ""p99_latency"": 160.08}","{""error_rate"": [0.6309, 0.6309, 0.6309, 0.6309, 0.6309, 0.6309, 0.6309, 0.6309, 0.6309, 0.6309], ""http_5xx_rate"": [0.3785, 0.3785, 0.3785, 0.3785, 0.3785, 0.3785, 0.3785, 0.3785, 0.3785, 0.3785], ""http_4xx_rate"": [0.2524, 0.2524, 0.2524, 0.2524, 0.2524, 0.2524, 0.2524, 0.2524, 0.2524, 0.2524], ""network_errors"": [13.8943, 13.3143, 13.1546, 13.1106, 13.0984, 13.0951, 13.0942, 13.0939, 13.0939, 13.0938], ""p99_latency"": [147.4863, 147.4863, 147.4863, 147.4863, 147.4863, 147.4863, 147.4863, 147.4863, 147.4863, 147.4863]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00313_RETRY_STORM,RETRY_STORM,238.0,pmdarima,120,0.0,rps,0.8348,pmdarima auto_arima: noise_ratio=0.2326 -> fit_quality=0.5348; 120/20 history cycles -> data_quality=0.3000; total confidence=0.8348,True,"{""retry_count_per_request"": null, ""error_rate"": 2886.29, ""rps"": 0.0}","{""retry_count_per_request"": -0.000599, ""error_rate"": 6.2e-05, ""rps"": 0.0}","{""retry_count_per_request"": 0.669, ""error_rate"": 0.0707, ""rps"": 601.42, ""active_connections"": 177.0, ""http_5xx_rate"": 0.0226, ""p99_latency"": 216.48}","{""retry_count_per_request"": [0.6478, 0.639, 0.6352, 0.6337, 0.633, 0.6328, 0.6327, 0.6326, 0.6326, 0.6326], ""error_rate"": [0.0708, 0.0729, 0.073, 0.073, 0.073, 0.073, 0.073, 0.073, 0.073, 0.073], ""rps"": [588.6363, 583.3324, 581.1318, 580.2188, 579.84, 579.6828, 579.6176, 579.5905, 579.5793, 579.5747], ""active_connections"": [145.7667, 145.7667, 145.7667, 145.7667, 145.7667, 145.7667, 145.7667, 145.7667, 145.7667, 145.7667], ""http_5xx_rate"": [0.0239, 0.0242, 0.0239, 0.0239, 0.0239, 0.0239, 0.0239, 0.0239, 0.0239, 0.0239], ""p99_latency"": [202.7715, 202.7715, 202.7715, 202.7715, 202.7715, 202.7715, 202.7715, 202.7715, 202.7715, 202.7715]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00314_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,pmdarima,120,,,0.8988,pmdarima auto_arima: noise_ratio=0.2006 -> fit_quality=0.5988; 120/20 history cycles -> data_quality=0.3000; total confidence=0.8988,False,"{""p99_latency"": null, ""upstream_timeout_rate"": null}","{""p99_latency"": -0.0, ""upstream_timeout_rate"": -0.001011}","{""p99_latency"": 717.21, ""upstream_timeout_rate"": 0.4821, ""network_errors"": 18.0, ""rps"": 184.85, ""error_rate"": 0.3856}","{""p99_latency"": [739.5773, 739.5773, 739.5773, 739.5773, 739.5773, 739.5773, 739.5773, 739.5773, 739.5773, 739.5773], ""upstream_timeout_rate"": [0.4757, 0.4397, 0.4386, 0.4392, 0.4389, 0.439, 0.439, 0.439, 0.439, 0.439], ""network_errors"": [16.2411, 14.5972, 15.5059, 14.5233, 15.4262, 14.5695, 15.3771, 14.6148, 15.3341, 14.6553], ""rps"": [198.9364, 198.9836, 196.1984, 194.7203, 194.4966, 194.6735, 194.8114, 194.8489, 194.8411, 194.8295], ""error_rate"": [0.3802, 0.3519, 0.3512, 0.3516, 0.3514, 0.3515, 0.3514, 0.3515, 0.3515, 0.3515]}","{""p99_latency"": 1000.0, ""upstream_timeout_rate"": 0.5}"
ep_00315_QUEUE_BACKUP,QUEUE_BACKUP,238.0,pmdarima,120,0.0,thread_pool_queue,1.0,pmdarima auto_arima: noise_ratio=0.0457 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""queue_lag"": 42.9, ""thread_pool_queue"": 0.0}","{""queue_lag"": 1.724903, ""thread_pool_queue"": 0.0}","{""queue_lag"": 426.0, ""thread_pool_queue"": 500.0, ""p99_latency"": 705.97, ""rps"": 222.04, ""error_rate"": 0.0083}","{""queue_lag"": [435.7365, 435.8244, 440.1272, 444.135, 447.149, 450.9691, 454.4888, 457.9955, 461.5978, 465.1344], ""thread_pool_queue"": [506.6423, 509.6536, 514.0833, 518.5041, 522.1908, 526.8753, 530.5961, 535.0959, 539.0486, 543.3316], ""p99_latency"": [728.1976, 726.4809, 728.2232, 737.8268, 741.957, 745.7567, 751.9351, 757.0126, 761.7021, 767.0368], ""rps"": [191.9167, 197.1929, 196.2688, 196.4306, 196.4023, 196.4073, 196.4064, 196.4065, 196.4065, 196.4065], ""error_rate"": [0.0102, 0.0102, 0.0102, 0.0102, 0.0102, 0.0102, 0.0102, 0.0102, 0.0102, 0.0102]}","{""queue_lag"": 500.0, ""thread_pool_queue"": 100.0}"
ep_00316_RETRY_STORM,RETRY_STORM,238.0,pmdarima,120,0.0,rps,0.9157,pmdarima auto_arima: noise_ratio=0.1922 -> fit_quality=0.6157; 120/20 history cycles -> data_quality=0.3000; total confidence=0.9157,True,"{""retry_count_per_request"": null, ""error_rate"": null, ""rps"": 0.0}","{""retry_count_per_request"": -0.000463, ""error_rate"": -2.1e-05, ""rps"": 0.0}","{""retry_count_per_request"": 0.5586, ""error_rate"": 0.0738, ""rps"": 535.14, ""active_connections"": 163.0, ""http_5xx_rate"": 0.0262, ""p99_latency"": 198.05}","{""retry_count_per_request"": [0.6626, 0.6373, 0.6435, 0.642, 0.6423, 0.6422, 0.6423, 0.6423, 0.6423, 0.6423], ""error_rate"": [0.0786, 0.0777, 0.0779, 0.0778, 0.0778, 0.0778, 0.0778, 0.0778, 0.0778, 0.0778], ""rps"": [597.5811, 582.3461, 586.0633, 585.1563, 585.3776, 585.3236, 585.3368, 585.3336, 585.3344, 585.3342], ""active_connections"": [159.9833, 159.9833, 159.9833, 159.9833, 159.9833, 159.9833, 159.9833, 159.9833, 159.9833, 159.9833], ""http_5xx_rate"": [0.0253, 0.0253, 0.0253, 0.0253, 0.0253, 0.0253, 0.0253, 0.0253, 0.0253, 0.0253], ""p99_latency"": [207.0094, 205.2124, 205.5728, 205.5006, 205.5151, 205.5122, 205.5127, 205.5126, 205.5126, 205.5126]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00317_BAD_DEPLOY,BAD_DEPLOY,238.0,pmdarima,120,,,0.9624,pmdarima auto_arima: noise_ratio=0.1688 -> fit_quality=0.6624; 120/20 history cycles -> data_quality=0.3000; total confidence=0.9624,False,"{""error_rate"": null, ""http_5xx_rate"": null}","{""error_rate"": -0.0, ""http_5xx_rate"": 0.0}","{""error_rate"": 0.4232, ""http_5xx_rate"": 0.2539, ""http_4xx_rate"": 0.1693, ""network_errors"": 9.0, ""p99_latency"": 199.18}","{""error_rate"": [0.6101, 0.6101, 0.6101, 0.6101, 0.6101, 0.6101, 0.6101, 0.6101, 0.6101, 0.6101], ""http_5xx_rate"": [0.3661, 0.3661, 0.3661, 0.3661, 0.3661, 0.3661, 0.3661, 0.3661, 0.3661, 0.3661], ""http_4xx_rate"": [0.244, 0.244, 0.244, 0.244, 0.244, 0.244, 0.244, 0.244, 0.244, 0.244], ""network_errors"": [13.6, 13.6, 13.6, 13.6, 13.6, 13.6, 13.6, 13.6, 13.6, 13.6], ""p99_latency"": [153.8676, 153.8676, 153.8676, 153.8676, 153.8676, 153.8676, 153.8676, 153.8676, 153.8676, 153.8676]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00318_QUEUE_BACKUP,QUEUE_BACKUP,238.0,pmdarima,120,0.0,thread_pool_queue,1.0,pmdarima auto_arima: noise_ratio=0.0486 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""queue_lag"": 34.29, ""thread_pool_queue"": 0.0}","{""queue_lag"": 1.808065, ""thread_pool_queue"": 0.0}","{""queue_lag"": 438.0, ""thread_pool_queue"": 500.0, ""p99_latency"": 727.08, ""rps"": 202.13, ""error_rate"": 0.0189}","{""queue_lag"": [441.6468, 446.405, 449.3053, 452.9464, 456.7563, 460.2227, 463.8381, 467.4776, 471.0538, 474.6598], ""thread_pool_queue"": [507.9151, 511.5345, 516.1465, 519.8411, 524.3835, 528.1424, 532.6254, 536.4391, 540.8715, 544.7321], ""p99_latency"": [738.6198, 743.8521, 749.0844, 754.3166, 759.5489, 764.7811, 770.0134, 775.2457, 780.4779, 785.7102], ""rps"": [198.2173, 198.2173, 198.2173, 198.2173, 198.2173, 198.2173, 198.2173, 198.2173, 198.2173, 198.2173], ""error_rate"": [0.0101, 0.0101, 0.0101, 0.0101, 0.0101, 0.0101, 0.0101, 0.0101, 0.0101, 0.0101]}","{""queue_lag"": 500.0, ""thread_pool_queue"": 100.0}"
