episode_id,failure_mode,elapsed_s,preliminary_severity,forecast_confidence,time_to_failure,earliest_ttf_feature,impact_band,urgency_band,gate_passed,candidate_severity,revised_severity,is_escalated,is_deescalated,dwell_count,reason
ep_00115_ERROR_STORM,ERROR_STORM,238.0,P1,0.3042,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00116_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00117_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4447,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.44, gate=FAIL) -> candidate=P2, revised=P2"
ep_00118_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,3239.85,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=3239.85s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00119_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3001,541.2,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=541.2s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00121_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3212,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.32, gate=FAIL) -> candidate=P2, revised=P2"
ep_00122_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00124_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3028,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00125_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,6551.94,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=6551.94s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00127_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3052,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00128_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00129_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3069,8077.12,p99_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=8077.12s, conf=0.31, gate=FAIL) -> candidate=P3, revised=P3"
ep_00130_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00131_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3067,0.0,cpu_utilization,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00132_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,4076.61,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=4076.61s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00133_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00134_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4477,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.45, gate=FAIL) -> candidate=P2, revised=P2"
ep_00135_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3073,3904.14,queue_lag,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=3904.14s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00136_RETRY_STORM,RETRY_STORM,238.0,P1,0.3022,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00137_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3092,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00138_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00139_RETRY_STORM,RETRY_STORM,238.0,P1,0.3013,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00140_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3262,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.33, gate=FAIL) -> candidate=P3, revised=P3"
ep_00141_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3028,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00142_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3013,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00143_ERROR_STORM,ERROR_STORM,238.0,P1,0.3012,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00144_ERROR_STORM,ERROR_STORM,238.0,P1,0.3043,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00145_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3106,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00146_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00147_ERROR_STORM,ERROR_STORM,238.0,P1,0.3071,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00148_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3018,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00149_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3001,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00150_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3064,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00151_RETRY_STORM,RETRY_STORM,238.0,P1,0.3002,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00152_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3018,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3064,2933.82,queue_lag,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=2933.82s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00154_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00155_RETRY_STORM,RETRY_STORM,238.0,P1,0.3092,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00156_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00159_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00160_RETRY_STORM,RETRY_STORM,238.0,P1,0.3003,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00161_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00164_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3051,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00165_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3002,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00166_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3253,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.33, gate=FAIL) -> candidate=P2, revised=P2"
ep_00168_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.364,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.36, gate=FAIL) -> candidate=P2, revised=P2"
ep_00169_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3162,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.32, gate=FAIL) -> candidate=P3, revised=P3"
ep_00170_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3014,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00171_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3011,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00172_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,5648.08,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=5648.08s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00173_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3215,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.32, gate=FAIL) -> candidate=P2, revised=P2"
ep_00174_RETRY_STORM,RETRY_STORM,238.0,P1,0.3569,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.36, gate=FAIL) -> candidate=P2, revised=P2"
ep_00175_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00176_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00177_ERROR_STORM,ERROR_STORM,238.0,P1,0.3118,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00180_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00181_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3006,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00182_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3007,40617.75,p95_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=40617.75s, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00183_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.305,908.37,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=908.37s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00184_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3013,1339.37,cpu_utilization,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=1339.37s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00185_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3099,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00186_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3108,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00187_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3303,8049.04,disk_write_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=8049.04s, conf=0.33, gate=FAIL) -> candidate=P2, revised=P2"
ep_00188_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3024,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00189_ERROR_STORM,ERROR_STORM,238.0,P1,0.3008,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00190_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4614,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.46, gate=FAIL) -> candidate=P2, revised=P2"
ep_00191_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4542,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.45, gate=FAIL) -> candidate=P2, revised=P2"
ep_00193_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3386,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.34, gate=FAIL) -> candidate=P2, revised=P2"
ep_00194_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3001,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00195_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3104,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00196_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4236,2.16,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=2.16s, conf=0.42, gate=FAIL) -> candidate=P2, revised=P2"
ep_00197_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3132,18133.12,disk_read_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=18133.12s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00198_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,6085.0,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=6085.0s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00199_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3056,19021.74,queue_lag,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=19021.74s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00200_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3009,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00201_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3001,6732.0,cpu_saturation,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=6732.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00202_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3027,8214.19,p95_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=8214.19s, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00203_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3374,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.34, gate=FAIL) -> candidate=P2, revised=P2"
ep_00204_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.302,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00207_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.416,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.42, gate=FAIL) -> candidate=P2, revised=P2"
ep_00208_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3164,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.32, gate=FAIL) -> candidate=P3, revised=P3"
ep_00209_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,6425.54,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=6425.54s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00210_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,4262.16,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=4262.16s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00211_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4654,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.47, gate=FAIL) -> candidate=P2, revised=P2"
ep_00212_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00213_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4136,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.41, gate=FAIL) -> candidate=P2, revised=P2"
ep_00214_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.305,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00215_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.3568,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.36, gate=FAIL) -> candidate=P2, revised=P2"
ep_00216_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3023,9263.16,queue_lag,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=9263.16s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00217_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00218_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3035,0.0,cpu_utilization,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00219_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3007,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00220_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3393,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.34, gate=FAIL) -> candidate=P2, revised=P2"
ep_00221_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00222_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3241,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.32, gate=FAIL) -> candidate=P2, revised=P2"
ep_00223_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.5517,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.55, gate=FAIL) -> candidate=P2, revised=P2"
ep_00224_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00225_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3007,1968161.43,disk_read_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=1968161.43s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00226_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4945,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.49, gate=FAIL) -> candidate=P2, revised=P2"
ep_00227_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00228_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00229_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3057,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00230_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00231_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3353,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.34, gate=FAIL) -> candidate=P2, revised=P2"
ep_00232_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3408,102.67,cpu_saturation,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=102.67s, conf=0.34, gate=FAIL) -> candidate=P2, revised=P2"
ep_00234_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
